gen,inventor,assignee,location,id,similarity,claims,root
2,96.0,43.0,43.0,53.0,0.2535905136859843,13.875,4621552
3,754.0,214.0,186.0,441.0,0.2113568014687016,16.545454545454547,4621552
1,13.0,9.0,9.0,8.0,0.3547944519668817,12.375,4433315
2,145.0,57.0,52.0,75.0,0.2561266063153744,18.146666666666672,4433315
3,1762.0,331.0,251.0,1532.0,0.22080977345984545,19.67991718426501,4433315
1,6.0,4.0,4.0,4.0,0.21613480150699613,17.0,5168832
2,14.0,10.0,10.0,15.0,0.2873214229941368,20.8,5168832
3,199.0,61.0,59.0,103.0,0.20996338845718476,19.428571428571427,5168832
1,8.0,4.0,4.0,6.0,0.2970855881770452,17.5,6330934
2,24.0,8.0,9.0,12.0,0.2855619381253536,21.23076923076923,6330934
3,141.0,48.0,50.0,132.0,0.18281135491624076,18.635135135135137,6330934
1,,,,,,,5763673
2,26.0,11.0,12.0,16.0,0.35133232828229666,17.5,5763673
3,75.0,32.0,30.0,81.0,0.3390524153282323,15.259842519685039,5763673
1,8.0,3.0,4.0,4.0,0.2909528575837612,20.75,4902922
2,73.0,25.0,23.0,30.0,0.2353504451612632,15.266666666666667,4902922
3,979.0,209.0,195.0,557.0,0.24890600701135798,15.6796992481203,4902922
1,14.0,6.0,6.0,7.0,0.2332937781299864,10.285714285714286,5153860
2,67.0,23.0,18.0,29.0,0.22271950738825674,16.689655172413794,5153860
3,538.0,123.0,93.0,316.0,0.24082692738474265,21.866477272727273,5153860
1,62.0,14.0,11.0,28.0,0.21044912774647986,15.607142857142858,5900062
2,428.0,77.0,57.0,172.0,0.2480196207369629,17.6,5900062
3,2299.0,239.0,180.0,1422.0,0.23115119079120786,17.718184979137693,5900062
1,18.0,5.0,5.0,6.0,0.2445449456572533,50.33333333333334,5754365
2,295.0,61.0,56.0,142.0,0.2225393297972146,18.422360248447205,5754365
3,1508.0,214.0,178.0,955.0,0.27846631616678785,18.026049973418395,5754365
1,19.0,5.0,5.0,12.0,0.2203507460653782,13.166666666666664,5679584
2,87.0,26.0,25.0,52.0,0.2546404204457193,20.54054054054054,5679584
3,194.0,54.0,54.0,146.0,0.32065512444994865,26.10091743119266,5679584
1,24.0,7.0,7.0,15.0,0.11652681479851405,24.13333333333333,5774493
2,149.0,23.0,23.0,116.0,0.24633361980255344,32.940170940170944,5774493
3,1578.0,284.0,221.0,1275.0,0.21857361459930455,21.249858356940514,5774493
1,9.0,2.0,2.0,7.0,0.28892207784312113,18.142857142857142,5853245
2,86.0,9.0,5.0,45.0,0.29361154310038834,20.459016393442624,5853245
3,256.0,31.0,25.0,145.0,0.3316171480726232,21.525735294117645,5853245
1,20.0,8.0,8.0,12.0,0.31055119362744416,18.0,5399051
2,134.0,36.0,38.0,76.0,0.33362752436236903,17.443181818181817,5399051
3,1078.0,229.0,213.0,805.0,0.2907541657345585,19.194971537001894,5399051
1,2.0,1.0,1.0,1.0,0.4412839412689209,1.0,4574466
2,11.0,5.0,4.0,5.0,0.3631814241409302,13.2,4574466
3,171.0,31.0,37.0,95.0,0.2974512223730382,17.030927835051546,4574466
1,28.0,10.0,12.0,15.0,0.2918637941281001,20.2,4941175
2,736.0,152.0,116.0,334.0,0.2282292633831804,19.875,4941175
3,72662.0,7255.0,2463.0,69087.0,0.20268672486656653,23.95798818785909,4941175
1,70.0,16.0,16.0,34.0,0.15941266677178004,27.029411764705888,5842010
2,1192.0,158.0,128.0,815.0,0.1915964446762453,26.638115631691647,5842010
3,13232.0,1326.0,665.0,10300.0,0.3123060816086627,21.67325404307781,5842010
1,2.0,2.0,2.0,3.0,0.08374466622869177,24.0,5420810
2,107.0,27.0,23.0,41.0,0.16198106256185793,37.37254901960785,5420810
3,3317.0,436.0,320.0,2029.0,0.20951842102117915,22.132323897300854,5420810
1,3.0,1.0,1.0,1.0,0.10110175609588624,50.0,6270798
2,3.0,1.0,2.0,6.0,0.6352690060933431,45.66666666666666,6270798
3,,,,,,,6270798
1,27.0,13.0,12.0,17.0,0.3682338665239513,22.0625,5338560
2,176.0,44.0,39.0,66.0,0.3640789771942716,19.513157894736842,5338560
3,901.0,198.0,175.0,552.0,0.3413167640349197,21.250859106529212,5338560
1,1.0,1.0,1.0,1.0,0.14073023200035095,23.0,4714397
2,,,,,,,4714397
3,,,,,,,4714397
1,6.0,4.0,3.0,4.0,0.2818230763077736,9.25,5305697
2,61.0,18.0,18.0,17.0,0.21853744859496751,17.38888888888889,5305697
3,445.0,87.0,81.0,280.0,0.24508595573050634,21.15714285714286,5305697
1,117.0,28.0,28.0,37.0,0.2241194974631071,19.63888888888889,5345586
2,1676.0,290.0,203.0,826.0,0.19701154003542096,24.462242562929067,5345586
3,70229.0,6131.0,2026.0,59143.0,0.2065626272001561,22.61481961064476,5345586
1,12.0,4.0,4.0,6.0,0.2692857682704925,11.166666666666664,4341631
2,73.0,23.0,22.0,36.0,0.2850904753431678,14.175,4341631
3,1221.0,296.0,242.0,757.0,0.2452938806616747,18.91967213114754,4341631
1,,,,,,,4958648
2,3.0,1.0,1.0,1.0,0.31709545850753784,21.0,4958648
3,101.0,35.0,32.0,63.0,0.22254780585533132,19.589041095890405,4958648
1,1.0,1.0,1.0,1.0,0.1900089830160141,14.0,5088153
2,29.0,11.0,11.0,12.0,0.2093549221754074,17.75,5088153
3,81.0,20.0,18.0,51.0,0.267244150241216,17.941176470588232,5088153
1,11.0,2.0,3.0,3.0,0.2910735209782918,23.0,4472253
2,11.0,3.0,3.0,7.0,0.2670690545013973,27.57142857142857,4472253
3,272.0,44.0,49.0,252.0,0.4107018334605904,26.33113890717577,4472253
1,18.0,7.0,7.0,7.0,0.31039851903915405,10.428571428571429,5314729
2,40.0,18.0,15.0,20.0,0.3167871403552237,15.333333333333336,5314729
3,278.0,97.0,94.0,187.0,0.2688157016061025,18.094059405940595,5314729
1,26.0,9.0,8.0,11.0,0.2474009083075957,16.90909090909091,4856136
2,110.0,42.0,41.0,66.0,0.24586827382445334,17.62857142857143,4856136
3,1054.0,263.0,233.0,692.0,0.2394226698615928,19.872068230277183,4856136
1,7.0,5.0,5.0,5.0,0.2197666943073273,13.6,5731642
2,39.0,12.0,14.0,20.0,0.2857315964996815,17.55,5731642
3,417.0,52.0,48.0,205.0,0.2611528465464658,17.398576512455517,5731642
1,11.0,3.0,4.0,4.0,0.2546728774905205,25.25,5409650
2,85.0,23.0,23.0,28.0,0.3055366636919124,14.928571428571427,5409650
3,1198.0,216.0,214.0,909.0,0.3184586828084369,17.652012383900924,5409650
1,1.0,1.0,1.0,1.0,0.452852338552475,12.0,4886628
2,1.0,1.0,1.0,1.0,0.3396933674812317,3.0,4886628
3,,,,,,,4886628
1,10.0,5.0,4.0,6.0,0.18185335397720334,10.833333333333336,5154125
2,41.0,19.0,19.0,23.0,0.3039523469550269,14.821428571428573,5154125
3,331.0,97.0,101.0,243.0,0.2740775402033269,17.12996632996633,5154125
1,49.0,19.0,17.0,21.0,0.2301672768025171,10.047619047619047,4889959
2,360.0,118.0,98.0,189.0,0.2308730518155212,16.698492462311552,4889959
3,6071.0,869.0,611.0,4304.0,0.2549482367640252,21.409312638580925,4889959
1,2.0,1.0,1.0,2.0,0.3318465203046799,4.0,4840301
2,8.0,4.0,4.0,6.0,0.1968557300666968,19.83333333333333,4840301
3,43.0,14.0,12.0,25.0,0.20273163685431847,14.307692307692307,4840301
1,4.0,3.0,2.0,3.0,0.2181152105331421,10.0,6202078
2,5.0,1.0,1.0,1.0,0.20968981087207794,15.0,6202078
3,3.0,1.0,1.0,1.0,0.2646079659461975,24.0,6202078
1,7.0,3.0,4.0,4.0,0.3050650879740715,16.5,4832616
2,91.0,26.0,26.0,42.0,0.2655836214267072,14.452380952380953,4832616
3,620.0,121.0,103.0,319.0,0.20594772869931435,15.782369146005509,4832616
1,2.0,1.0,1.0,1.0,0.2561313211917877,9.0,4312754
2,61.0,21.0,21.0,30.0,0.2367911458636324,18.966666666666665,4312754
3,2912.0,804.0,620.0,2067.0,0.25130454595686114,19.882152799257653,4312754
1,27.0,12.0,13.0,23.0,0.3191150907765735,16.545454545454547,5613483
2,111.0,45.0,44.0,73.0,0.2945698446594179,17.575,5613483
3,1213.0,432.0,370.0,1099.0,0.29410200817218435,15.764459930313587,5613483
1,2.0,2.0,2.0,2.0,0.3675546795129776,13.0,5156237
2,11.0,3.0,4.0,6.0,0.32789933184782666,14.666666666666664,5156237
3,86.0,23.0,26.0,53.0,0.2532466415848051,13.5,5156237
1,2.0,2.0,2.0,2.0,0.2593451142311096,11.5,5037383
2,87.0,24.0,26.0,60.0,0.2619395885736712,23.338709677419356,5037383
3,6855.0,1091.0,687.0,8021.0,0.2503743489002983,19.20573790420617,5037383
1,5.0,1.0,1.0,4.0,0.2642154321074486,10.75,6030805
2,12.0,3.0,3.0,5.0,0.425684654712677,19.2,6030805
3,8.0,3.0,3.0,3.0,0.3825396932661533,18.25,6030805
1,13.0,2.0,2.0,3.0,0.19635548690954846,36.66666666666666,4908267
2,79.0,24.0,24.0,36.0,0.2448607067528524,18.763157894736842,4908267
3,1892.0,279.0,220.0,2074.0,0.20280705851763167,20.496549457771934,4908267
1,11.0,4.0,4.0,4.0,0.2691553086042404,37.25,5309441
2,99.0,25.0,21.0,44.0,0.2099755658683452,25.95454545454545,5309441
3,1225.0,185.0,138.0,782.0,0.1976083930399362,21.03530751708428,5309441
1,4.0,2.0,2.0,2.0,0.34866562485694885,6.5,4216128
2,26.0,6.0,7.0,11.0,0.3117295056581497,12.636363636363635,4216128
3,76.0,14.0,16.0,40.0,0.3185479740301768,18.5,4216128
1,7.0,4.0,4.0,4.0,0.2421102002263069,18.75,5092631
2,19.0,7.0,7.0,8.0,0.1803887221030891,16.25,5092631
3,71.0,34.0,34.0,52.0,0.2669651297852397,21.8625,5092631
1,23.0,10.0,10.0,11.0,0.2741804786703804,25.272727272727273,4969302
2,185.0,55.0,55.0,101.0,0.26763360261444064,19.0,4969302
3,1731.0,545.0,468.0,1432.0,0.3186448334317525,18.367624810892586,4969302
1,8.0,4.0,3.0,5.0,0.2740029528737068,15.2,5012312
2,22.0,10.0,9.0,11.0,0.24799555404619736,17.545454545454547,5012312
3,117.0,34.0,27.0,68.0,0.20788629866684927,17.151515151515152,5012312
1,22.0,8.0,8.0,10.0,0.3112616240978241,9.7,4427255
2,121.0,47.0,41.0,63.0,0.282473515663574,13.35820895522388,4427255
3,1738.0,378.0,314.0,1087.0,0.2453505364948348,15.661860129776494,4427255
1,1.0,1.0,1.0,1.0,0.22015151381492606,6.0,4219297
2,20.0,8.0,8.0,11.0,0.2091080647977916,16.0,4219297
3,116.0,27.0,31.0,69.0,0.21674089756082085,17.105882352941176,4219297
1,31.0,5.0,5.0,14.0,0.2474769194211279,21.928571428571423,5943931
2,122.0,25.0,26.0,50.0,0.2715304996176013,16.724137931034484,5943931
3,502.0,84.0,83.0,301.0,0.22727214673175175,18.013761467889907,5943931
1,29.0,4.0,4.0,10.0,0.3342756524682045,13.4,5997929
2,112.0,21.0,20.0,60.0,0.2787203097250313,22.203125,5997929
3,560.0,117.0,109.0,398.0,0.2912716855611629,20.995018679950192,5997929
1,13.0,6.0,6.0,7.0,0.1856743057391473,14.857142857142858,6106183
2,37.0,9.0,9.0,33.0,0.15130528045648878,13.87878787878788,6106183
3,80.0,26.0,25.0,37.0,0.22380166091024875,16.9,6106183
1,11.0,2.0,2.0,7.0,0.3281004343714033,25.714285714285715,6088171
2,78.0,28.0,22.0,61.0,0.3001611963845789,22.0,6088171
3,508.0,83.0,68.0,539.0,0.2406301382826415,29.585069444444446,6088171
1,9.0,5.0,5.0,5.0,0.2960596144199371,17.6,4798041
2,53.0,26.0,27.0,36.0,0.2705875606172615,19.694444444444443,4798041
3,769.0,203.0,177.0,707.0,0.3248738276351905,16.268035808320167,4798041
1,32.0,18.0,17.0,18.0,0.27359391583336723,18.277777777777782,4425567
2,165.0,66.0,57.0,100.0,0.25178160215271456,18.735294117647054,4425567
3,2105.0,453.0,331.0,1778.0,0.2186394944217976,21.48738898756661,4425567
1,4.0,2.0,2.0,2.0,0.39143525063991547,7.5,4339051
2,13.0,4.0,5.0,8.0,0.2018458298407495,15.0,4339051
3,363.0,94.0,89.0,221.0,0.2745901770385855,16.874396135265698,4339051
1,,,,,,,4748657
2,22.0,9.0,9.0,14.0,0.289020126419408,15.857142857142858,4748657
3,692.0,172.0,141.0,620.0,0.22444379675277584,24.194594594594594,4748657
1,12.0,4.0,4.0,5.0,0.18234200179576876,12.4,4758146
2,33.0,12.0,11.0,14.0,0.2735113988320033,16.133333333333333,4758146
3,116.0,37.0,34.0,62.0,0.26158371751251464,14.544117647058822,4758146
1,18.0,6.0,6.0,7.0,0.30845278075763155,8.714285714285714,4164462
2,113.0,28.0,27.0,43.0,0.2890090495347977,13.674418604651162,4164462
3,1901.0,348.0,273.0,1078.0,0.2552407287811148,18.083140877598147,4164462
1,3.0,1.0,1.0,1.0,0.3073815703392029,11.0,5867193
2,23.0,8.0,7.0,8.0,0.2267746087163687,14.125,5867193
3,65.0,14.0,9.0,35.0,0.2092225308929171,13.514285714285714,5867193
1,3.0,1.0,1.0,1.0,0.2970993220806122,13.0,5215503
2,,,,,,,5215503
3,,,,,,,5215503
1,3.0,4.0,4.0,3.0,0.3253671129544576,8.666666666666666,4869475
2,33.0,11.0,12.0,15.0,0.3180209631100297,11.125,4869475
3,224.0,65.0,63.0,130.0,0.2551020610420143,13.841176470588234,4869475
1,13.0,4.0,4.0,5.0,0.14984859079122542,16.4,4280751
2,63.0,27.0,25.0,32.0,0.2310285533312708,13.40625,4280751
3,2721.0,660.0,464.0,1874.0,0.22878183709814195,22.57604412923562,4280751
1,15.0,4.0,4.0,5.0,0.2331131868064404,14.6,5361286
2,15.0,6.0,6.0,10.0,0.20769524127244948,15.1,5361286
3,55.0,20.0,20.0,44.0,0.2518533896274713,17.816326530612248,5361286
1,4.0,1.0,1.0,1.0,0.2706694006919861,4.0,6106248
2,19.0,2.0,3.0,2.0,0.2739383429288864,12.5,6106248
3,3.0,1.0,1.0,1.0,0.2441670894622803,61.0,6106248
1,6.0,1.0,1.0,2.0,0.3522101640701294,23.0,5596095
2,13.0,3.0,3.0,4.0,0.3822318911552429,32.0,5596095
3,4.0,1.0,2.0,5.0,0.6147757569948832,15.833333333333336,5596095
1,21.0,5.0,5.0,21.0,0.1756524515471288,26.42857142857143,5012445
2,361.0,66.0,57.0,218.0,0.25146243226419457,19.99644128113879,5012445
3,2970.0,367.0,265.0,3200.0,0.2881502678678869,19.41057148429881,5012445
1,9.0,6.0,6.0,6.0,0.2052205353975296,21.166666666666668,4194637
2,107.0,43.0,41.0,57.0,0.19707075056844744,16.206896551724142,4194637
3,793.0,230.0,203.0,488.0,0.268857736487232,21.120967741935484,4194637
1,10.0,6.0,6.0,9.0,0.337050982647472,8.666666666666666,4273547
2,63.0,28.0,30.0,38.0,0.31049290570713906,8.434782608695652,4273547
3,766.0,156.0,152.0,475.0,0.21181679476527884,15.618055555555555,4273547
1,25.0,7.0,7.0,10.0,0.2491232879459858,22.7,4409344
2,95.0,36.0,35.0,56.0,0.3212579189602173,22.045454545454547,4409344
3,1550.0,445.0,380.0,967.0,0.2900233845160112,20.198585144012128,4409344
1,17.0,4.0,4.0,7.0,0.1893891245126724,16.571428571428573,6235910
2,72.0,19.0,17.0,23.0,0.3031191124960228,20.296296296296298,6235910
3,110.0,24.0,20.0,34.0,0.34052551864532005,18.736842105263158,6235910
1,15.0,10.0,10.0,9.0,0.22787340813212925,13.666666666666664,4933662
2,128.0,38.0,33.0,75.0,0.2112192771825436,21.864864864864863,4933662
3,1755.0,291.0,200.0,1356.0,0.2496712497122575,24.25,4933662
1,6.0,3.0,4.0,4.0,0.31255974620580673,14.75,5025712
2,14.0,7.0,6.0,7.0,0.334782885653632,21.0,5025712
3,71.0,37.0,36.0,64.0,0.2648144139086499,15.152941176470588,5025712
1,23.0,9.0,9.0,13.0,0.5062034107171572,18.23076923076923,4658077
2,80.0,25.0,22.0,40.0,0.35969050074132475,18.60975609756097,4658077
3,986.0,146.0,121.0,741.0,0.3366758949487719,25.792909641158673,4658077
1,2.0,2.0,2.0,2.0,0.21614964306354525,5.0,4815577
2,15.0,3.0,5.0,6.0,0.17025683696071306,23.83333333333333,4815577
3,12.0,5.0,5.0,11.0,0.2410034819373063,14.785714285714285,4815577
1,4.0,3.0,3.0,3.0,0.24693007270495096,13.333333333333336,5053776
2,15.0,4.0,4.0,7.0,0.30827268958091736,20.285714285714285,5053776
3,39.0,10.0,10.0,14.0,0.2519241571426392,23.142857142857146,5053776
1,4.0,2.0,2.0,3.0,0.3785208264986674,11.666666666666664,4512001
2,72.0,23.0,18.0,39.0,0.21087514718946734,18.256410256410252,4512001
3,704.0,159.0,138.0,487.0,0.28249250453433045,17.87753036437247,4512001
1,15.0,4.0,3.0,6.0,0.17340246960520744,19.33333333333333,5762075
2,103.0,26.0,22.0,47.0,0.2550538693321869,27.109375,5762075
3,399.0,69.0,64.0,251.0,0.2748395151836027,21.33333333333333,5762075
1,3.0,1.0,2.0,2.0,0.2904551774263382,8.0,6082021
2,7.0,2.0,2.0,2.0,0.5026590377092361,17.5,6082021
3,1.0,1.0,1.0,1.0,0.1887950897216797,26.0,6082021
1,2.0,3.0,3.0,3.0,0.2629702140887578,15.666666666666664,4765112
2,6.0,7.0,7.0,22.0,0.43437584760514175,16.318181818181817,4765112
3,184.0,62.0,58.0,120.0,0.3610749229357964,18.357142857142858,4765112
1,1.0,1.0,1.0,1.0,0.4246671795845032,8.0,4463858
2,14.0,8.0,8.0,8.0,0.2531698238518503,17.333333333333332,4463858
3,498.0,192.0,177.0,295.0,0.26019757300523433,16.681614349775785,4463858
1,6.0,4.0,4.0,2.0,0.3622765094041824,21.0,4991650
2,28.0,7.0,7.0,15.0,0.3297398189703624,25.266666666666666,4991650
3,807.0,131.0,92.0,732.0,0.280063503347767,21.043108682452946,4991650
1,11.0,4.0,4.0,6.0,0.2723745678861936,8.166666666666666,6202495
2,116.0,38.0,29.0,88.0,0.2276330639639597,19.191011235955056,6202495
3,1660.0,281.0,197.0,1637.0,0.2675373719107396,19.90434489727181,6202495
1,12.0,3.0,3.0,4.0,0.18141765519976616,26.5,5661569
2,139.0,38.0,32.0,81.0,0.16012660698411432,21.959459459459463,5661569
3,2059.0,303.0,221.0,1712.0,0.2109918312966926,23.262111352133044,5661569
1,11.0,6.0,4.0,8.0,0.2708205133676529,24.0,5590363
2,73.0,22.0,20.0,36.0,0.2196989287104872,22.305555555555557,5590363
3,1085.0,171.0,139.0,717.0,0.30013566093180505,22.850818094321465,5590363
1,5.0,2.0,2.0,2.0,0.3743899017572403,13.5,5785900
2,12.0,5.0,5.0,5.0,0.2311779096722603,17.4,5785900
3,8.0,1.0,1.0,4.0,0.176423791795969,13.25,5785900
1,8.0,6.0,6.0,6.0,0.3503857304652532,14.5,4679257
2,61.0,25.0,25.0,38.0,0.27123112957447004,14.717948717948715,4679257
3,2248.0,589.0,488.0,1822.0,0.27626400669074513,20.47019867549669,4679257
1,5.0,4.0,4.0,4.0,0.24695808067917824,12.75,5503325
2,32.0,15.0,15.0,17.0,0.2495295602609129,18.41176470588235,5503325
3,150.0,47.0,48.0,115.0,0.25277842254173466,17.463414634146346,5503325
1,6.0,2.0,2.0,2.0,0.33810389041900635,11.0,5232738
2,9.0,4.0,3.0,4.0,0.25584328174591064,8.5,5232738
3,79.0,26.0,26.0,59.0,0.2445551892121633,23.18333333333333,5232738
1,12.0,6.0,6.0,6.0,0.2562858834862709,17.833333333333332,5366413
2,71.0,26.0,25.0,31.0,0.22749753296375275,13.4,5366413
3,314.0,80.0,71.0,155.0,0.2261984345554574,13.901840490797547,5366413
1,16.0,4.0,3.0,7.0,0.29518114243234905,16.285714285714285,6111714
2,49.0,10.0,10.0,24.0,0.2664966092755397,15.333333333333336,6111714
3,246.0,20.0,21.0,168.0,0.3297067797761791,19.4030612244898,6111714
1,1.0,2.0,2.0,2.0,0.28250962495803833,16.5,4451379
2,8.0,7.0,7.0,5.0,0.23952923119068145,16.0,4451379
3,119.0,47.0,49.0,119.0,0.2228104471202408,19.72571428571429,4451379
1,12.0,3.0,3.0,3.0,0.1933433065811793,14.0,4193417
2,62.0,24.0,23.0,27.0,0.2919606356709092,14.629629629629632,4193417
3,287.0,112.0,107.0,170.0,0.2637591821027965,18.702439024390248,4193417
1,7.0,4.0,4.0,4.0,0.25622163712978363,18.0,4894066
2,100.0,28.0,28.0,42.0,0.2892859436216809,20.642857142857142,4894066
3,1169.0,314.0,262.0,826.0,0.3327095771833819,21.336496350364964,4894066
1,8.0,8.0,8.0,8.0,0.2326767649501562,16.625,4747027
2,97.0,26.0,28.0,48.0,0.2301693123579025,18.94,4747027
3,1381.0,359.0,311.0,1046.0,0.23822272784731094,21.17685794920037,4747027
1,12.0,5.0,2.0,7.0,0.416811965405941,24.5,5179398
2,86.0,25.0,16.0,48.0,0.27746738857693143,19.33333333333333,5179398
3,1187.0,229.0,184.0,933.0,0.2212879083191612,21.633363068688674,5179398
1,21.0,8.0,8.0,11.0,0.2518799183043567,14.181818181818182,5025184
2,112.0,28.0,31.0,45.0,0.1999899918173856,14.76595744680851,5025184
3,1085.0,234.0,211.0,660.0,0.2525038697240836,16.893865628042846,5025184
1,24.0,3.0,3.0,8.0,0.4721979461610317,21.375,4722884
2,57.0,7.0,6.0,32.0,0.4761265882423946,11.885714285714286,4722884
3,424.0,38.0,41.0,252.0,0.4038521858434829,15.841269841269842,4722884
1,4.0,1.0,1.0,1.0,0.4551699459552765,7.0,4820874
2,,,,,,,4820874
3,,,,,,,4820874
1,11.0,8.0,7.0,6.0,0.2458758739133676,23.5,5478120
2,123.0,46.0,42.0,91.0,0.2449376769773253,19.208791208791204,5478120
3,1661.0,247.0,186.0,1108.0,0.22839007448905954,21.746522411128286,5478120
1,17.0,8.0,8.0,11.0,0.2590172439813614,14.272727272727273,4699613
2,133.0,35.0,34.0,135.0,0.21980491350237413,24.942446043165468,4699613
3,3195.0,452.0,357.0,3319.0,0.20791585562536366,20.39702517162472,4699613
1,23.0,10.0,9.0,19.0,0.13289873694118698,20.157894736842106,5623512
2,574.0,113.0,90.0,310.0,0.2207712993162739,21.26764705882353,5623512
3,4472.0,582.0,376.0,3995.0,0.3599229673336424,20.710119356512717,5623512
1,15.0,8.0,8.0,14.0,0.2866095636899655,27.76923076923077,4360737
2,246.0,89.0,81.0,135.0,0.22553978528707255,21.032258064516128,4360737
3,9456.0,1456.0,963.0,8801.0,0.19304061011420656,21.575332270069108,4360737
1,25.0,10.0,10.0,12.0,0.2714191228151321,21.5,5017269
2,102.0,38.0,38.0,46.0,0.3404084840609181,18.854838709677423,5017269
3,218.0,75.0,75.0,116.0,0.3326605327470958,21.830409356725145,5017269
1,10.0,2.0,2.0,2.0,0.2302257493138313,7.5,4925339
2,25.0,11.0,13.0,18.0,0.25415415234035915,17.444444444444443,4925339
3,191.0,79.0,80.0,155.0,0.22670102006536424,18.081081081081077,4925339
1,2.0,2.0,2.0,5.0,0.18640622198581694,16.8,5933903
2,7.0,2.0,2.0,3.0,0.3149833182493846,9.333333333333334,5933903
3,,,,,,,5933903
1,12.0,4.0,4.0,5.0,0.2295675933361053,14.2,6289482
2,66.0,23.0,21.0,33.0,0.22780882104328185,19.272727272727273,6289482
3,296.0,49.0,41.0,252.0,0.18088898509667495,19.708661417322837,6289482
1,39.0,16.0,13.0,20.0,0.3113058000802994,12.25,5461197
2,567.0,113.0,79.0,301.0,0.2464794925757763,16.318611987381708,5461197
3,11434.0,1177.0,764.0,10980.0,0.2371615983070661,20.577435768050126,5461197
1,22.0,6.0,6.0,10.0,0.22436273247003555,20.6,4714873
2,82.0,26.0,24.0,42.0,0.32331668980875794,15.387755102040815,4714873
3,3602.0,650.0,414.0,2988.0,0.3301397553173961,21.850277264325324,4714873
1,8.0,3.0,3.0,3.0,0.3631069560845693,22.33333333333333,5310293
2,30.0,10.0,8.0,27.0,0.2510419195448911,19.407407407407412,5310293
3,288.0,48.0,44.0,241.0,0.2499340728271416,17.248573757131215,5310293
1,10.0,4.0,4.0,5.0,0.1848924348130822,18.0,5325404
2,56.0,23.0,20.0,31.0,0.19305026022096475,24.3,5325404
3,1148.0,236.0,173.0,1428.0,0.16320296264710565,23.461803165863728,5325404
1,17.0,8.0,8.0,12.0,0.26257958138982457,17.916666666666668,5464124
2,79.0,18.0,19.0,22.0,0.2805184376239777,16.52,5464124
3,497.0,109.0,101.0,307.0,0.2503031288898444,19.11392405063291,5464124
1,5.0,3.0,2.0,6.0,0.1886248936255773,24.66666666666667,6247465
2,49.0,18.0,18.0,31.0,0.2415754290090667,19.5,6247465
3,71.0,20.0,17.0,34.0,0.37683720476925375,14.125,6247465
1,16.0,6.0,6.0,7.0,0.26202587144715445,16.285714285714285,5374049
2,40.0,12.0,9.0,23.0,0.2963948930087297,11.565217391304348,5374049
3,446.0,61.0,47.0,244.0,0.2389191021194874,14.889679715302492,5374049
1,8.0,5.0,5.0,5.0,0.35930193662643434,14.0,5964267
2,36.0,11.0,11.0,24.0,0.2921683919429779,12.44,5964267
3,30.0,11.0,12.0,15.0,0.2796146306726668,8.5,5964267
1,14.0,6.0,6.0,7.0,0.18028015111173906,21.428571428571427,6231068
2,34.0,16.0,15.0,16.0,0.25706073828041553,11.8125,6231068
3,238.0,36.0,35.0,128.0,0.2751872451586086,16.302325581395348,6231068
1,2.0,2.0,2.0,2.0,0.2038309872150421,6.5,5772908
2,,,,,,,5772908
3,,,,,,,5772908
1,5.0,4.0,3.0,4.0,0.279416024684906,17.0,5544444
2,12.0,4.0,4.0,6.0,0.29025171138346195,14.25,5544444
3,15.0,9.0,9.0,13.0,0.26882192194461824,14.466666666666667,5544444
1,7.0,3.0,2.0,5.0,0.27958667278289795,32.6,6203247
2,35.0,12.0,7.0,17.0,0.3313992597162724,15.05,6203247
3,123.0,47.0,32.0,78.0,0.3321434927547907,17.88961038961039,6203247
1,2.0,1.0,1.0,1.0,0.06795370578765869,4.0,6096879
2,13.0,1.0,2.0,7.0,0.27719761218343464,16.0,6096879
3,16.0,3.0,3.0,6.0,0.3527396193572453,12.142857142857142,6096879
1,17.0,10.0,11.0,11.0,0.2552756369113922,15.454545454545455,4457251
2,132.0,44.0,42.0,68.0,0.26839881282353745,15.07246376811594,4457251
3,1300.0,304.0,275.0,731.0,0.3004294938591049,18.3155737704918,4457251
1,7.0,3.0,3.0,3.0,0.3593780001004537,8.666666666666666,5605515
2,41.0,13.0,12.0,19.0,0.3089857634745146,19.789473684210527,5605515
3,309.0,60.0,59.0,180.0,0.2708826392122051,15.284313725490195,5605515
1,11.0,6.0,7.0,7.0,0.2947836688586644,17.285714285714285,5979574
2,41.0,17.0,15.0,24.0,0.2727632019668817,18.416666666666668,5979574
3,340.0,67.0,59.0,311.0,0.2681226562916567,27.34768740031898,5979574
1,15.0,8.0,8.0,7.0,0.31018063000270296,15.0,5039463
2,92.0,43.0,35.0,50.0,0.2527384750545025,13.454545454545455,5039463
3,990.0,253.0,215.0,774.0,0.2363642859096169,17.090379008746353,5039463
1,14.0,5.0,5.0,6.0,0.2595130192736785,13.0,4557966
2,43.0,17.0,12.0,27.0,0.21335824831788028,16.25,4557966
3,254.0,88.0,73.0,174.0,0.3034658732456494,21.532567049808424,4557966
1,22.0,12.0,10.0,12.0,0.1820989034392617,9.363636363636363,6057662
2,140.0,41.0,37.0,65.0,0.22117473018258368,15.582089552238806,6057662
3,723.0,108.0,92.0,435.0,0.20151048965144347,16.767857142857142,6057662
1,17.0,6.0,7.0,9.0,0.31347237361801994,20.88888888888889,6026862
2,80.0,27.0,26.0,32.0,0.2277492567112571,15.078947368421053,6026862
