,id,lineage,similarity,hops,combination,inventor_sim
7781,7864194,7167186,0.7440891265869141,3,6,0.9958608093083595
7782,7274383,6188385,0.2385057359933853,2,15,0.6589249959969715
7783,9431469,7274383,0.20867010951042173,3,3,0.3331632628426971
7784,9837476,7274383,0.2319493740797043,3,3,0.3331632628426971
7785,9721344,7274383,0.1854304075241089,3,1,0.0
7786,7872681,7274383,0.28368598222732544,3,1,0.0
7787,8711066,7274383,0.23201441764831546,3,1,0.0
7788,9685490,7274383,0.2688833475112915,3,3,0.3331632628426971
7789,9030503,7274383,0.34608957171440125,3,1,0.0
7790,10347693,7274383,0.25292113423347473,3,1,0.0
7791,9721357,7274383,0.18931788206100464,3,1,0.0
7792,9936192,7274383,0.2113090455532074,3,6,0.49983949128644584
7793,8502758,7274383,0.3403380811214447,3,10,0.5994320582724205
7794,9599323,7274383,0.22737917304039,3,1,0.0
7795,9818803,7274383,0.2875714898109436,3,1,0.0
7796,9305986,7274383,0.2309809029102325,3,3,0.3331632628426971
7797,10347703,7274383,0.18783947825431824,3,3,0.3331632628426971
7798,7728802,7274383,0.6059084534645081,3,1,0.0
7799,7248271,6188385,0.27823755145072937,2,21,0.739267804723921
7800,9265458,7248271,0.14471323788166046,3,3,0.32422259559898997
7801,10235923,7248271,0.1498890519142151,3,15,0.7273798157586399
7802,7948507,7248271,0.25466334819793696,3,15,0.8281155163775143
7803,8558978,7248271,0.23559044301509854,3,15,0.7394573898910023
7804,8587758,7248271,0.2230715304613113,3,21,0.7646542292128627
7805,8111232,7248271,0.21938422322273252,3,21,0.7669262744911601
7806,10109232,7248271,0.16507074236869812,3,28,0.8002808402999942
7807,8390553,7248271,0.15454794466495514,3,6,0.6789854352365686
7808,9612489,7248271,0.16303402185440066,3,21,0.7646542292128627
7809,8345177,7248271,0.1325712502002716,3,28,0.7873925340288068
7810,7817124,7248271,0.1978868842124939,3,28,0.6777818720536232
7811,9520101,7248271,0.2493632882833481,3,6,0.6298032977194706
7812,8633879,7248271,0.18007627129554749,3,28,0.7873925340288068
7813,8294647,7248271,0.2098243236541748,3,28,0.7873925340288068
7814,7974498,7248271,0.254391610622406,3,10,0.7902836548598111
7815,9380976,7248271,0.12728026509284973,3,3,0.32422259559898997
7816,8531408,7248271,0.2456973046064377,3,28,0.7873925340288068
7817,8294850,7248271,0.2303862571716309,3,15,0.7374292212734276
7818,8207923,7248271,0.15177521109580994,3,28,0.6777818720536233
7819,8031205,6188385,0.2107803076505661,2,21,0.7402913161919652
7820,8704847,8031205,0.4422106742858887,3,10,0.998370379870526
7821,9235872,8031205,0.1726861149072647,3,6,0.5530389955333416
7822,10157560,8031205,0.12521862983703613,3,10,0.7165194623847635
7823,8406553,8031205,0.3353894650936127,3,3,0.332692763508944
7824,7728802,6188385,0.19585907459259036,2,15,0.8172448699549529
7825,9966036,7728802,0.2029788047075272,3,6,0.8421452274959212
7826,9589492,7728802,0.2753933668136597,3,1,0.0
7827,9916817,7728802,0.19861635565757751,3,10,0.7981791136060188
7828,9099025,7728802,0.2752335071563721,3,6,0.8421452274959212
7829,8330352,7728802,0.3191807866096497,3,15,0.8291494070151898
7830,6384839,6188385,0.34679725766181946,2,15,0.6589249959969715
7831,6756992,6384839,0.2462436407804489,3,6,0.4996344080659485
7832,7580039,6384839,0.2234688401222229,3,3,0.33302411928042586
7833,8587621,6384839,0.19949232041835785,3,3,0.3331126210742958
7834,8558857,6384839,0.1665654331445694,3,6,0.4993833583518838
7835,7719536,6384839,0.19923287630081174,3,3,0.33302411928042586
7836,7990403,6384839,0.21843193471431727,3,6,0.4993833583518838
7837,9153204,6384839,0.09474848210811616,3,1,0.0
7838,7737993,6384839,0.22291135787963867,3,6,0.4992838081251294
7839,7408555,6384839,0.2922639846801758,3,3,0.33302411928042586
7840,7269301,6384839,0.22066357731819156,3,3,0.32797610237632574
7841,9711078,6384839,0.12212106585502625,3,1,0.0
7842,8228275,6384839,0.2748257517814636,3,1,0.0
7843,7333110,6384839,0.2856252193450928,3,3,0.33302411928042586
7844,7602390,6384839,0.2795025408267975,3,3,0.33302411928042586
7845,7315647,6384839,0.2337343692779541,3,3,0.32797610237632574
7846,9196203,6384839,0.20942646265029907,3,6,0.4993833583518838
7847,7158148,6384839,0.2426101863384247,3,6,0.4996344080659485
7848,8248440,6384839,0.2055114209651947,3,6,0.4993833583518838
7849,7239327,6384839,0.27050158381462097,3,1,0.0
7850,7176940,6384839,0.3206878900527954,3,6,0.4994982051859354
7851,7287220,6384839,0.2637246251106262,3,6,0.49930950348355235
7852,6958757,6384839,0.22500991821289065,3,1,0.0
7853,7471829,6384839,0.26109713315963745,3,3,0.33286761216242405
7854,7515122,6384839,0.249656155705452,3,15,0.6643851143285388
7855,7145566,6384839,0.25992894172668457,3,1,0.0
7856,9851599,6384839,0.1691623330116272,3,6,0.4993833583518838
7857,7307634,6384839,0.21998170018196106,3,1,0.0
7858,7746351,6384839,0.2636235356330872,3,1,0.0
7859,9430974,6384839,0.1724163144826889,3,1,0.0
7860,7646387,6384839,0.24537479877471924,3,3,0.33309178066140754
7861,6958761,6384839,0.27289342880249023,3,10,0.5996873380338709
7862,8885120,6384839,0.2479535192251205,3,6,0.4993833583518838
