index,assignee_id,patent_id,patent_date,nber,num_citation,nber_category,switch
31245,05cfd14f-d110-4e0f-b2ef-d46490596840,6170755,2001-01-09,55,1,5,0
31244,05cfd14f-d110-4e0f-b2ef-d46490596840,6224694,2001-05-01,52,3,5,0
31243,05cfd14f-d110-4e0f-b2ef-d46490596840,6419762,2002-07-16,52,1,5,0
31242,05cfd14f-d110-4e0f-b2ef-d46490596840,6432230,2002-08-13,52,9,5,0
31241,05cfd14f-d110-4e0f-b2ef-d46490596840,6547897,2003-04-15,52,2,5,0
31240,05cfd14f-d110-4e0f-b2ef-d46490596840,6989063,2006-01-24,52,1,5,0
31239,05cfd14f-d110-4e0f-b2ef-d46490596840,7267258,2007-09-11,52,3,5,0
31238,05cfd14f-d110-4e0f-b2ef-d46490596840,7469813,2008-12-30,52,1,5,0
31237,05cfd14f-d110-4e0f-b2ef-d46490596840,7735705,2010-06-15,52,1,5,0
31236,05cfd14f-d110-4e0f-b2ef-d46490596840,7959056,2011-06-14,52,1,5,0
31235,05cfd14f-d110-4e0f-b2ef-d46490596840,8226883,2012-07-24,52,2,5,0
18622,05da2868-b045-4c03-bee3-548f38092856,7332726,2008-02-19,44,21,4,0
18621,05da2868-b045-4c03-bee3-548f38092856,7381966,2008-06-03,44,35,4,0
18620,05da2868-b045-4c03-bee3-548f38092856,7518119,2009-04-14,44,9,4,0
18619,05da2868-b045-4c03-bee3-548f38092856,7564039,2009-07-21,44,1,4,0
18618,05da2868-b045-4c03-bee3-548f38092856,7566875,2009-07-28,44,12,4,0
18617,05da2868-b045-4c03-bee3-548f38092856,7683340,2010-03-23,44,7,4,0
18616,05da2868-b045-4c03-bee3-548f38092856,7696485,2010-04-13,44,3,4,0
18615,05da2868-b045-4c03-bee3-548f38092856,7902516,2011-03-08,44,2,4,0
18614,05da2868-b045-4c03-bee3-548f38092856,7982191,2011-07-19,44,14,4,0
18613,05da2868-b045-4c03-bee3-548f38092856,8389946,2013-03-05,44,6,4,0
18612,05da2868-b045-4c03-bee3-548f38092856,8710449,2014-04-29,44,3,4,0
10514,06087a38-d5b1-4b03-a0d5-d0ade8817a49,6964110,2005-11-15,69,10,6,0
10513,06087a38-d5b1-4b03-a0d5-d0ade8817a49,6971529,2005-12-06,65,13,6,0
10512,06087a38-d5b1-4b03-a0d5-d0ade8817a49,7353958,2008-04-08,65,2,6,0
10511,06087a38-d5b1-4b03-a0d5-d0ade8817a49,7478965,2009-01-20,59,1,5,1
22318,061d7f8c-e613-4e2c-bd77-6477dfd86a19,4196769,1980-04-08,52,26,5,0
22317,061d7f8c-e613-4e2c-bd77-6477dfd86a19,4415673,1983-11-15,19,18,1,1
22316,061d7f8c-e613-4e2c-bd77-6477dfd86a19,4504591,1985-03-12,19,11,1,1
22315,061d7f8c-e613-4e2c-bd77-6477dfd86a19,4740246,1988-04-26,12,41,1,1
22314,061d7f8c-e613-4e2c-bd77-6477dfd86a19,4787439,1988-11-29,52,38,5,1
22313,061d7f8c-e613-4e2c-bd77-6477dfd86a19,5004039,1991-04-02,52,14,5,1
22312,061d7f8c-e613-4e2c-bd77-6477dfd86a19,5535811,1996-07-16,52,15,5,1
22311,061d7f8c-e613-4e2c-bd77-6477dfd86a19,5630465,1997-05-20,52,17,5,1
22310,061d7f8c-e613-4e2c-bd77-6477dfd86a19,5677371,1997-10-14,15,4,1,1
22309,061d7f8c-e613-4e2c-bd77-6477dfd86a19,5712435,1998-01-27,52,17,5,1
22308,061d7f8c-e613-4e2c-bd77-6477dfd86a19,5738819,1998-04-14,51,25,5,1
22307,061d7f8c-e613-4e2c-bd77-6477dfd86a19,5824730,1998-10-20,15,4,1,1
22306,061d7f8c-e613-4e2c-bd77-6477dfd86a19,5944088,1999-08-31,52,21,5,1
22305,061d7f8c-e613-4e2c-bd77-6477dfd86a19,6020415,2000-02-01,15,8,1,1
7910,065f2e2f-44a2-4120-9b9c-5950dfe23e20,4878169,1989-10-31,22,25,2,0
7909,065f2e2f-44a2-4120-9b9c-5950dfe23e20,4900982,1990-02-13,42,9,4,1
7908,065f2e2f-44a2-4120-9b9c-5950dfe23e20,5231868,1993-08-03,43,3,4,1
7907,065f2e2f-44a2-4120-9b9c-5950dfe23e20,5316635,1994-05-31,19,5,1,2
7906,065f2e2f-44a2-4120-9b9c-5950dfe23e20,5527437,1996-06-18,19,1,1,2
7905,065f2e2f-44a2-4120-9b9c-5950dfe23e20,5591319,1997-01-07,19,1,1,2
7904,065f2e2f-44a2-4120-9b9c-5950dfe23e20,5661305,1997-08-26,44,31,4,2
7903,065f2e2f-44a2-4120-9b9c-5950dfe23e20,5887043,1999-03-23,44,12,4,2
7902,065f2e2f-44a2-4120-9b9c-5950dfe23e20,5892806,1999-04-06,44,4,4,2
27165,067ec589-ec8f-4b49-845c-d00964764356,4545892,1985-10-08,19,55,1,0
27164,067ec589-ec8f-4b49-845c-d00964764356,4637417,1987-01-20,69,2,6,1
27163,067ec589-ec8f-4b49-845c-d00964764356,4642223,1987-02-10,19,4,1,1
27162,067ec589-ec8f-4b49-845c-d00964764356,4776949,1988-10-11,19,11,1,1
27161,067ec589-ec8f-4b49-845c-d00964764356,4783268,1988-11-08,19,28,1,1
27160,067ec589-ec8f-4b49-845c-d00964764356,5009773,1991-04-23,19,11,1,1
27159,067ec589-ec8f-4b49-845c-d00964764356,5039227,1991-08-13,19,48,1,1
27158,067ec589-ec8f-4b49-845c-d00964764356,5118408,1992-06-02,51,23,5,2
27157,067ec589-ec8f-4b49-845c-d00964764356,5264118,1993-11-23,19,59,1,2
27156,067ec589-ec8f-4b49-845c-d00964764356,5290433,1994-03-01,19,11,1,2
27155,067ec589-ec8f-4b49-845c-d00964764356,5376276,1994-12-27,19,2,1,2
27154,067ec589-ec8f-4b49-845c-d00964764356,5460270,1995-10-24,51,7,5,2
27153,067ec589-ec8f-4b49-845c-d00964764356,5492628,1996-02-20,19,6,1,2
27152,067ec589-ec8f-4b49-845c-d00964764356,5494150,1996-02-27,59,9,5,2
27151,067ec589-ec8f-4b49-845c-d00964764356,5876592,1999-03-02,19,64,1,2
33654,068a90ac-5add-4696-8a4c-0b9968504a86,4681573,1987-07-21,32,27,3,0
33653,068a90ac-5add-4696-8a4c-0b9968504a86,5934974,1999-08-10,51,44,5,1
33652,068a90ac-5add-4696-8a4c-0b9968504a86,5947802,1999-09-07,51,21,5,1
33651,068a90ac-5add-4696-8a4c-0b9968504a86,5957764,1999-09-28,51,9,5,1
33650,068a90ac-5add-4696-8a4c-0b9968504a86,5980368,1999-11-09,51,31,5,1
33649,068a90ac-5add-4696-8a4c-0b9968504a86,6000997,1999-12-14,51,35,5,1
33648,068a90ac-5add-4696-8a4c-0b9968504a86,6042457,2000-03-28,51,15,5,1
33647,068a90ac-5add-4696-8a4c-0b9968504a86,6059643,2000-05-09,51,188,5,1
33645,068a90ac-5add-4696-8a4c-0b9968504a86,6062959,2000-05-16,51,22,5,1
33646,068a90ac-5add-4696-8a4c-0b9968504a86,6062961,2000-05-16,51,1,5,1
33644,068a90ac-5add-4696-8a4c-0b9968504a86,6080040,2000-06-27,51,17,5,1
33643,068a90ac-5add-4696-8a4c-0b9968504a86,6086456,2000-07-11,51,9,5,1
33642,068a90ac-5add-4696-8a4c-0b9968504a86,6098901,2000-08-08,59,3,5,1
33640,068a90ac-5add-4696-8a4c-0b9968504a86,6126527,2000-10-03,51,15,5,1
33641,068a90ac-5add-4696-8a4c-0b9968504a86,6126512,2000-10-03,51,14,5,1
33639,068a90ac-5add-4696-8a4c-0b9968504a86,6146249,2000-11-14,51,3,5,1
33638,068a90ac-5add-4696-8a4c-0b9968504a86,6149512,2000-11-21,51,7,5,1
33637,068a90ac-5add-4696-8a4c-0b9968504a86,6159083,2000-12-12,51,6,5,1
25098,06d8eff2-d02d-4421-bf1b-373cf2e280a5,5280524,1994-01-18,21,132,2,0
25097,06d8eff2-d02d-4421-bf1b-373cf2e280a5,5363444,1994-11-08,21,101,2,0
25096,06d8eff2-d02d-4421-bf1b-373cf2e280a5,5373555,1994-12-13,21,40,2,0
25095,06d8eff2-d02d-4421-bf1b-373cf2e280a5,5659156,1997-08-19,69,64,6,1
25094,06d8eff2-d02d-4421-bf1b-373cf2e280a5,5734713,1998-03-31,21,18,2,1
25093,06d8eff2-d02d-4421-bf1b-373cf2e280a5,5812659,1998-09-22,21,27,2,1
25092,06d8eff2-d02d-4421-bf1b-373cf2e280a5,5896451,1999-04-20,21,13,2,1
25091,06d8eff2-d02d-4421-bf1b-373cf2e280a5,6453042,2002-09-17,21,10,2,1
25090,06d8eff2-d02d-4421-bf1b-373cf2e280a5,6922473,2005-07-26,49,13,4,2
25089,06d8eff2-d02d-4421-bf1b-373cf2e280a5,6931292,2005-08-16,22,17,2,2
25088,06d8eff2-d02d-4421-bf1b-373cf2e280a5,6978163,2005-12-20,21,33,2,2
25087,06d8eff2-d02d-4421-bf1b-373cf2e280a5,6990190,2006-01-24,21,2,2,2
18156,070ef51f-543b-41fb-8be7-f49fc4172049,6766656,2004-07-27,69,64,6,0
18155,070ef51f-543b-41fb-8be7-f49fc4172049,6799085,2004-09-28,22,70,2,1
18154,070ef51f-543b-41fb-8be7-f49fc4172049,6848600,2005-02-01,19,51,1,2
18153,070ef51f-543b-41fb-8be7-f49fc4172049,6857541,2005-02-22,19,45,1,2
18152,070ef51f-543b-41fb-8be7-f49fc4172049,6896159,2005-05-24,19,52,1,2
18151,070ef51f-543b-41fb-8be7-f49fc4172049,6915925,2005-07-12,19,43,1,2
18150,070ef51f-543b-41fb-8be7-f49fc4172049,6986263,2006-01-17,69,43,6,2
18149,070ef51f-543b-41fb-8be7-f49fc4172049,7004355,2006-02-28,19,41,1,2
18147,070ef51f-543b-41fb-8be7-f49fc4172049,7032780,2006-04-25,19,39,1,2
18148,070ef51f-543b-41fb-8be7-f49fc4172049,7032779,2006-04-25,19,28,1,2
18146,070ef51f-543b-41fb-8be7-f49fc4172049,7083071,2006-08-01,19,42,1,2
18145,070ef51f-543b-41fb-8be7-f49fc4172049,7168592,2007-01-30,19,30,1,2
18144,070ef51f-543b-41fb-8be7-f49fc4172049,7203572,2007-04-10,22,44,2,2
18143,070ef51f-543b-41fb-8be7-f49fc4172049,7204259,2007-04-17,69,32,6,2
18142,070ef51f-543b-41fb-8be7-f49fc4172049,7278552,2007-10-09,19,28,1,2
18141,070ef51f-543b-41fb-8be7-f49fc4172049,7337924,2008-03-04,19,14,1,2
18140,070ef51f-543b-41fb-8be7-f49fc4172049,7356381,2008-04-08,22,34,2,2
18139,070ef51f-543b-41fb-8be7-f49fc4172049,7367480,2008-05-06,19,12,1,2
18138,070ef51f-543b-41fb-8be7-f49fc4172049,7389895,2008-06-24,19,14,1,2
18137,070ef51f-543b-41fb-8be7-f49fc4172049,7416097,2008-08-26,19,15,1,2
18135,070ef51f-543b-41fb-8be7-f49fc4172049,7419073,2008-09-02,19,24,1,2
18136,070ef51f-543b-41fb-8be7-f49fc4172049,7418969,2008-09-02,69,17,6,2
18134,070ef51f-543b-41fb-8be7-f49fc4172049,7484388,2009-02-03,63,15,6,2
18133,070ef51f-543b-41fb-8be7-f49fc4172049,7611031,2009-11-03,19,13,1,2
18132,070ef51f-543b-41fb-8be7-f49fc4172049,7689476,2010-03-30,25,16,2,2
18131,070ef51f-543b-41fb-8be7-f49fc4172049,7754025,2010-07-13,69,12,6,2
18130,070ef51f-543b-41fb-8be7-f49fc4172049,7918368,2011-04-05,19,15,1,2
18129,070ef51f-543b-41fb-8be7-f49fc4172049,8103378,2012-01-24,22,8,2,2
18128,070ef51f-543b-41fb-8be7-f49fc4172049,8190290,2012-05-29,22,4,2,2
18126,070ef51f-543b-41fb-8be7-f49fc4172049,8290615,2012-10-16,22,1,2,2
18127,070ef51f-543b-41fb-8be7-f49fc4172049,8290616,2012-10-16,22,3,2,2
18125,070ef51f-543b-41fb-8be7-f49fc4172049,8548624,2013-10-01,22,2,2,2
18124,070ef51f-543b-41fb-8be7-f49fc4172049,8565917,2013-10-22,22,3,2,2
18123,070ef51f-543b-41fb-8be7-f49fc4172049,8606395,2013-12-10,22,1,2,2
4149,071745bb-4806-42b8-80ef-16f08a3c5556,5460124,1995-10-24,61,39,6,0
4148,071745bb-4806-42b8-80ef-16f08a3c5556,5682839,1997-11-04,61,152,6,0
4147,071745bb-4806-42b8-80ef-16f08a3c5556,6269776,2001-08-07,61,12,6,0
4146,071745bb-4806-42b8-80ef-16f08a3c5556,7709136,2010-05-04,45,13,4,1
4145,071745bb-4806-42b8-80ef-16f08a3c5556,8692676,2014-04-08,21,9,2,2
15846,07198431-42cd-4445-ad91-1dff4a41b0d6,6100519,2000-08-08,44,5,4,0
15845,07198431-42cd-4445-ad91-1dff4a41b0d6,6216482,2001-04-17,69,16,6,1
15844,07198431-42cd-4445-ad91-1dff4a41b0d6,6468111,2002-10-22,41,4,4,1
15843,07198431-42cd-4445-ad91-1dff4a41b0d6,6834659,2004-12-28,69,1,6,1
15842,07198431-42cd-4445-ad91-1dff4a41b0d6,7121701,2006-10-17,42,1,4,1
15841,07198431-42cd-4445-ad91-1dff4a41b0d6,7133311,2006-11-07,24,25,2,2
15840,07198431-42cd-4445-ad91-1dff4a41b0d6,7258235,2007-08-21,68,4,6,2
15839,07198431-42cd-4445-ad91-1dff4a41b0d6,7261112,2007-08-28,69,2,6,2
15838,07198431-42cd-4445-ad91-1dff4a41b0d6,7417387,2008-08-26,45,2,4,2
15837,07198431-42cd-4445-ad91-1dff4a41b0d6,7789096,2010-09-07,69,2,6,2
15836,07198431-42cd-4445-ad91-1dff4a41b0d6,8047032,2011-11-01,65,2,6,2
15835,07198431-42cd-4445-ad91-1dff4a41b0d6,8058932,2011-11-15,41,3,4,2
15834,07198431-42cd-4445-ad91-1dff4a41b0d6,8104989,2012-01-31,67,4,6,2
15833,07198431-42cd-4445-ad91-1dff4a41b0d6,8944975,2015-02-03,59,2,5,3
21319,074f8cd0-a326-48b3-abee-982d99999d5f,5239488,1993-08-24,22,17,2,0
21318,074f8cd0-a326-48b3-abee-982d99999d5f,5285167,1994-02-08,41,2,4,1
21317,074f8cd0-a326-48b3-abee-982d99999d5f,5403433,1995-04-04,19,68,1,2
21315,074f8cd0-a326-48b3-abee-982d99999d5f,5432336,1995-07-11,44,10,4,2
21316,074f8cd0-a326-48b3-abee-982d99999d5f,5433116,1995-07-18,43,5,4,2
21314,074f8cd0-a326-48b3-abee-982d99999d5f,5440143,1995-08-08,44,37,4,2
21313,074f8cd0-a326-48b3-abee-982d99999d5f,5473429,1995-12-05,43,1,4,2
21312,074f8cd0-a326-48b3-abee-982d99999d5f,5486917,1996-01-23,43,31,4,2
21311,074f8cd0-a326-48b3-abee-982d99999d5f,5604581,1997-02-18,43,44,4,2
21310,074f8cd0-a326-48b3-abee-982d99999d5f,5675412,1997-10-07,43,13,4,2
21309,074f8cd0-a326-48b3-abee-982d99999d5f,5900633,1999-05-04,44,131,4,2
21308,074f8cd0-a326-48b3-abee-982d99999d5f,6161054,2000-12-12,22,89,2,2
21307,074f8cd0-a326-48b3-abee-982d99999d5f,6192287,2001-02-20,22,18,2,2
20061,0761f598-d10c-4c13-985e-0bd4e22ae7ab,3930978,1976-01-06,19,10,1,0
20059,0761f598-d10c-4c13-985e-0bd4e22ae7ab,3941675,1976-03-02,19,6,1,0
20060,0761f598-d10c-4c13-985e-0bd4e22ae7ab,3941667,1976-03-02,19,2,1,0
20058,0761f598-d10c-4c13-985e-0bd4e22ae7ab,3946104,1976-03-23,19,9,1,0
20057,0761f598-d10c-4c13-985e-0bd4e22ae7ab,3957961,1976-05-18,19,1,1,0
20056,0761f598-d10c-4c13-985e-0bd4e22ae7ab,3990244,1976-11-09,45,3,4,1
20055,0761f598-d10c-4c13-985e-0bd4e22ae7ab,4026675,1977-05-31,19,5,1,1
20054,0761f598-d10c-4c13-985e-0bd4e22ae7ab,4058069,1977-11-15,66,4,6,2
20053,0761f598-d10c-4c13-985e-0bd4e22ae7ab,4071612,1978-01-31,19,5,1,2
20052,0761f598-d10c-4c13-985e-0bd4e22ae7ab,4078899,1978-03-14,19,4,1,2
20050,0761f598-d10c-4c13-985e-0bd4e22ae7ab,4101384,1978-07-18,31,13,3,3
20051,0761f598-d10c-4c13-985e-0bd4e22ae7ab,4101645,1978-07-18,19,2,1,3
20049,0761f598-d10c-4c13-985e-0bd4e22ae7ab,4172795,1979-10-30,19,11,1,3
12722,077f9461-cf59-4839-a7cf-27ff394fbadf,4268381,1981-05-19,51,16,5,0
12723,077f9461-cf59-4839-a7cf-27ff394fbadf,4267982,1981-05-19,51,7,5,0
12721,077f9461-cf59-4839-a7cf-27ff394fbadf,4294481,1981-10-13,59,15,5,0
12720,077f9461-cf59-4839-a7cf-27ff394fbadf,4328948,1982-05-11,53,13,5,0
12719,077f9461-cf59-4839-a7cf-27ff394fbadf,4594045,1986-06-10,51,3,5,0
12717,077f9461-cf59-4839-a7cf-27ff394fbadf,4642015,1987-02-10,51,1,5,0
12718,077f9461-cf59-4839-a7cf-27ff394fbadf,4642189,1987-02-10,19,4,1,1
12716,077f9461-cf59-4839-a7cf-27ff394fbadf,4661057,1987-04-28,66,1,6,2
12715,077f9461-cf59-4839-a7cf-27ff394fbadf,4697982,1987-10-06,53,6,5,2
12714,077f9461-cf59-4839-a7cf-27ff394fbadf,4732559,1988-03-22,66,12,6,2
12713,077f9461-cf59-4839-a7cf-27ff394fbadf,4749475,1988-06-07,51,4,5,2
12712,077f9461-cf59-4839-a7cf-27ff394fbadf,4763777,1988-08-16,59,12,5,2
12711,077f9461-cf59-4839-a7cf-27ff394fbadf,4805762,1989-02-21,59,2,5,2
12710,077f9461-cf59-4839-a7cf-27ff394fbadf,5333467,1994-08-02,69,16,6,2
12709,077f9461-cf59-4839-a7cf-27ff394fbadf,5470226,1995-11-28,66,1,6,2
12708,077f9461-cf59-4839-a7cf-27ff394fbadf,5533891,1996-07-09,66,5,6,2
12707,077f9461-cf59-4839-a7cf-27ff394fbadf,5575639,1996-11-19,66,2,6,2
12706,077f9461-cf59-4839-a7cf-27ff394fbadf,6094983,2000-08-01,43,6,4,3
12705,077f9461-cf59-4839-a7cf-27ff394fbadf,6102062,2000-08-15,69,4,6,3
12704,077f9461-cf59-4839-a7cf-27ff394fbadf,6318173,2001-11-20,43,4,4,3
12703,077f9461-cf59-4839-a7cf-27ff394fbadf,6471114,2002-10-29,52,3,5,3
12702,077f9461-cf59-4839-a7cf-27ff394fbadf,8181665,2012-05-22,69,1,6,3
9654,079bfcd8-fe5a-410b-87c6-aa090bef7785,8255238,2012-08-28,25,63,2,0
9653,079bfcd8-fe5a-410b-87c6-aa090bef7785,8856729,2014-10-07,22,5,2,0
1343,07caff7c-e75e-4932-8c41-d060e5d4a55b,4232899,1980-11-11,65,11,6,0
1342,07caff7c-e75e-4932-8c41-d060e5d4a55b,4375683,1983-03-01,22,76,2,1
1341,07caff7c-e75e-4932-8c41-d060e5d4a55b,4460837,1984-07-17,41,6,4,2
1340,07caff7c-e75e-4932-8c41-d060e5d4a55b,4593396,1986-06-03,22,15,2,2
1339,07caff7c-e75e-4932-8c41-d060e5d4a55b,5431302,1995-07-11,19,33,1,3
1338,07caff7c-e75e-4932-8c41-d060e5d4a55b,5580163,1996-12-03,42,78,4,3
1337,07caff7c-e75e-4932-8c41-d060e5d4a55b,6324298,2001-11-27,22,158,2,3
1336,07caff7c-e75e-4932-8c41-d060e5d4a55b,6543845,2003-04-08,65,4,6,3
1335,07caff7c-e75e-4932-8c41-d060e5d4a55b,6773935,2004-08-10,46,8,4,3
1334,07caff7c-e75e-4932-8c41-d060e5d4a55b,6820349,2004-11-23,69,6,6,3
1333,07caff7c-e75e-4932-8c41-d060e5d4a55b,6826298,2004-11-30,22,19,2,3
1332,07caff7c-e75e-4932-8c41-d060e5d4a55b,6870609,2005-03-22,43,6,4,3
1331,07caff7c-e75e-4932-8c41-d060e5d4a55b,6882415,2005-04-19,43,3,4,3
1330,07caff7c-e75e-4932-8c41-d060e5d4a55b,6937753,2005-08-30,22,53,2,3
1329,07caff7c-e75e-4932-8c41-d060e5d4a55b,6947588,2005-09-20,22,14,2,3
1328,07caff7c-e75e-4932-8c41-d060e5d4a55b,6970287,2005-11-29,54,5,5,4
1327,07caff7c-e75e-4932-8c41-d060e5d4a55b,7019841,2006-03-28,43,8,4,4
1326,07caff7c-e75e-4932-8c41-d060e5d4a55b,7024031,2006-04-04,22,9,2,4
1325,07caff7c-e75e-4932-8c41-d060e5d4a55b,7046837,2006-05-16,22,4,2,4
1324,07caff7c-e75e-4932-8c41-d060e5d4a55b,7111095,2006-09-19,23,1,2,4
1323,07caff7c-e75e-4932-8c41-d060e5d4a55b,8045788,2011-10-25,22,6,2,4
28946,080f5fb1-6c7d-4975-9670-c13e6ec4b04d,8209130,2012-06-26,22,70,2,0
28945,080f5fb1-6c7d-4975-9670-c13e6ec4b04d,8738300,2014-05-27,22,8,2,0
28944,080f5fb1-6c7d-4975-9670-c13e6ec4b04d,8778609,2014-07-15,31,3,3,1
28943,080f5fb1-6c7d-4975-9670-c13e6ec4b04d,8812422,2014-08-19,22,4,2,1
28942,080f5fb1-6c7d-4975-9670-c13e6ec4b04d,8847799,2014-09-30,22,9,2,1
28941,080f5fb1-6c7d-4975-9670-c13e6ec4b04d,8976049,2015-03-10,22,2,2,1
25469,08385385-a263-4268-ab9e-56e010ada218,4579354,1986-04-01,67,15,6,0
25468,08385385-a263-4268-ab9e-56e010ada218,4583772,1986-04-22,67,5,6,0
25467,08385385-a263-4268-ab9e-56e010ada218,4625383,1986-12-02,52,18,5,1
25466,08385385-a263-4268-ab9e-56e010ada218,4637618,1987-01-20,67,15,6,1
25465,08385385-a263-4268-ab9e-56e010ada218,4693483,1987-09-15,67,24,6,1
25464,08385385-a263-4268-ab9e-56e010ada218,4723905,1988-02-09,51,16,5,1
25463,08385385-a263-4268-ab9e-56e010ada218,4826028,1989-05-02,67,34,6,1
25462,08385385-a263-4268-ab9e-56e010ada218,4834430,1989-05-30,67,19,6,1
25461,08385385-a263-4268-ab9e-56e010ada218,5099888,1992-03-31,67,8,6,1
25460,08385385-a263-4268-ab9e-56e010ada218,5120153,1992-06-09,67,5,6,1
25459,08385385-a263-4268-ab9e-56e010ada218,5145216,1992-09-08,67,15,6,1
25458,08385385-a263-4268-ab9e-56e010ada218,5941021,1999-08-24,59,16,5,1
25457,08385385-a263-4268-ab9e-56e010ada218,6142484,2000-11-07,67,32,6,1
25456,08385385-a263-4268-ab9e-56e010ada218,6976434,2005-12-20,69,39,6,1
25455,08385385-a263-4268-ab9e-56e010ada218,7140618,2006-11-28,67,30,6,1
29598,08401a95-8034-4332-9068-2e8ca05fd736,5816308,1998-10-06,69,4,6,0
29597,08401a95-8034-4332-9068-2e8ca05fd736,6022617,2000-02-08,69,47,6,0
29596,08401a95-8034-4332-9068-2e8ca05fd736,6159583,2000-12-12,69,22,6,0
29595,08401a95-8034-4332-9068-2e8ca05fd736,6238762,2001-05-29,69,18,6,0
29594,08401a95-8034-4332-9068-2e8ca05fd736,7290801,2007-11-06,69,6,6,0
29593,08401a95-8034-4332-9068-2e8ca05fd736,7334819,2008-02-26,69,5,6,0
29592,08401a95-8034-4332-9068-2e8ca05fd736,7478837,2009-01-20,69,3,6,0
29591,08401a95-8034-4332-9068-2e8ca05fd736,8079175,2011-12-20,61,4,6,0
29590,08401a95-8034-4332-9068-2e8ca05fd736,8667911,2014-03-11,69,1,6,0
13138,087439e6-8b2c-4b8a-a169-4fda1028facd,4067967,1978-01-10,31,7,3,0
13137,087439e6-8b2c-4b8a-a169-4fda1028facd,4299225,1981-11-10,32,51,3,0
13136,087439e6-8b2c-4b8a-a169-4fda1028facd,4522239,1985-06-11,51,12,5,1
13135,087439e6-8b2c-4b8a-a169-4fda1028facd,4657273,1987-04-14,55,5,5,1
13134,087439e6-8b2c-4b8a-a169-4fda1028facd,4705275,1987-11-10,62,3,6,2
13133,087439e6-8b2c-4b8a-a169-4fda1028facd,5338185,1994-08-16,66,10,6,2
13132,087439e6-8b2c-4b8a-a169-4fda1028facd,5787353,1998-07-28,19,5,1,3
13131,087439e6-8b2c-4b8a-a169-4fda1028facd,5925230,1999-07-20,19,13,1,3
13130,087439e6-8b2c-4b8a-a169-4fda1028facd,5977015,1999-11-02,19,2,1,3
13129,087439e6-8b2c-4b8a-a169-4fda1028facd,6090259,2000-07-18,19,5,1,3
13128,087439e6-8b2c-4b8a-a169-4fda1028facd,6096179,2000-08-01,19,21,1,3
13127,087439e6-8b2c-4b8a-a169-4fda1028facd,8460258,2013-06-11,32,7,3,3
13126,087439e6-8b2c-4b8a-a169-4fda1028facd,8535709,2013-09-17,31,8,3,3
388,088a13c9-f21e-4109-b679-02aaf68fdace,4846754,1989-07-11,62,1,6,0
387,088a13c9-f21e-4109-b679-02aaf68fdace,5260689,1993-11-09,21,13,2,1
386,088a13c9-f21e-4109-b679-02aaf68fdace,5408212,1995-04-18,21,76,2,1
385,088a13c9-f21e-4109-b679-02aaf68fdace,5681202,1997-10-28,62,7,6,1
384,088a13c9-f21e-4109-b679-02aaf68fdace,5704822,1998-01-06,62,5,6,1
383,088a13c9-f21e-4109-b679-02aaf68fdace,5890948,1999-04-06,62,5,6,1
382,088a13c9-f21e-4109-b679-02aaf68fdace,5915257,1999-06-22,22,36,2,1
381,088a13c9-f21e-4109-b679-02aaf68fdace,6321241,2001-11-20,22,38,2,1
24862,08bb382a-879a-4273-b136-5227e33a3ffa,6904432,2005-06-07,24,21,2,0
24861,08bb382a-879a-4273-b136-5227e33a3ffa,7167858,2007-01-23,24,16,2,0
24860,08bb382a-879a-4273-b136-5227e33a3ffa,7536387,2009-05-19,24,3,2,0
24859,08bb382a-879a-4273-b136-5227e33a3ffa,7693917,2010-04-06,24,10,2,0
24858,08bb382a-879a-4273-b136-5227e33a3ffa,8554742,2013-10-08,24,5,2,0
24857,08bb382a-879a-4273-b136-5227e33a3ffa,8589400,2013-11-19,24,1,2,0
24856,08bb382a-879a-4273-b136-5227e33a3ffa,8984017,2015-03-17,24,2,2,0
20388,0909085c-6c8e-46c3-8486-789fbe3ecdfb,3945670,1976-03-23,69,7,6,0
20387,0909085c-6c8e-46c3-8486-789fbe3ecdfb,3948067,1976-04-06,65,3,6,0
20386,0909085c-6c8e-46c3-8486-789fbe3ecdfb,3964207,1976-06-22,59,6,5,1
20385,0909085c-6c8e-46c3-8486-789fbe3ecdfb,3973357,1976-08-10,59,7,5,1
20384,0909085c-6c8e-46c3-8486-789fbe3ecdfb,3988859,1976-11-02,59,10,5,1
20383,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4010572,1977-03-08,59,15,5,1
20382,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4039433,1977-08-02,51,3,5,1
20381,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4050189,1977-09-27,59,23,5,1
20380,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4068507,1978-01-17,65,7,6,1
20379,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4169616,1979-10-02,69,17,6,1
20378,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4197889,1980-04-15,59,5,5,1
20377,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4583262,1986-04-22,59,25,5,1
20376,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4872287,1989-10-10,59,15,5,1
20375,0909085c-6c8e-46c3-8486-789fbe3ecdfb,4881346,1989-11-21,59,9,5,1
20374,0909085c-6c8e-46c3-8486-789fbe3ecdfb,6170210,2001-01-09,69,16,6,1
20373,0909085c-6c8e-46c3-8486-789fbe3ecdfb,7063042,2006-06-20,59,9,5,1
