,id,lineage,similarity,hops,combination,inventor_sim
4047,7889215,6681053,0.17421916127204895,2,3,0.3327485939302453
4052,8830275,6681053,0.15152031183242798,2,1,0.0
4053,7102655,6681053,0.2176976352930069,2,6,0.4997158433007917
4057,7598965,6681053,0.2696027159690857,2,3,0.3327485939302453
4060,7525526,6681053,0.31589698791503906,2,3,0.3327485939302453
4072,4599610,4136359,0.28647053241729736,1,1,0.0
4073,5003491,4599610,0.3349641263484955,2,1,0.0
4074,5142616,5003491,0.22998282313346866,3,6,0.49969747296050465
4075,6310658,5003491,0.2028886079788208,3,3,0.33304143060738195
4076,5353391,5003491,0.2245629727840424,3,3,0.332993560685094
4077,5473737,5003491,0.3168657422065735,3,1,0.0
4078,5377316,5003491,0.17012661695480347,3,3,0.3327222503800272
4079,5592236,5003491,0.3873909711837769,3,3,0.33311321615906314
4080,5666030,5003491,0.28576675057411194,3,1,0.0
4081,6876369,5003491,0.20903632044792173,3,10,0.5994367886139955
4082,5583566,5003491,0.12594139575958252,3,3,0.3330678445957313
4083,5475812,5003491,0.3848408758640289,3,6,0.49971827160539845
4084,5852444,5003491,0.31507158279418945,3,1,0.0
4085,5923381,5003491,0.2672154903411865,3,3,0.33307686868338154
4086,6259439,5003491,0.2739982604980469,3,1,0.0
4087,5903318,5003491,0.2709628939628601,3,3,0.333124606025489
4088,7557817,5003491,0.13915756344795227,3,3,0.3329787014444345
4089,RE39898,5003491,0.22062832117080688,3,3,0.3331284736053362
4090,5196922,5003491,0.3275581002235413,3,1,0.0
4091,5459823,5003491,0.2949700355529785,3,3,0.33295880485567836
4092,5706417,5003491,0.2305218875408173,3,1,0.0
4093,5444835,5003491,0.29122602939605713,3,1,0.0
4094,5677644,5003491,0.254037082195282,3,3,0.33295880485567836
4095,4736309,4599610,0.1636468470096588,2,3,0.3330791403930156
4096,4945499,4736309,0.23203642666339874,3,6,0.5634885221816751
4097,4920514,4736309,0.24341636896133426,3,3,0.3330791403930156
4098,5712962,4736309,0.08387836813926698,3,3,0.3330791403930156
4099,6622190,4736309,0.1910756081342697,3,10,0.8052332928463526
4100,5101365,4736309,0.20525945723056796,3,10,0.6719306535037143
