,id,lineage,similarity,hops,intra_sim
2597,7499103,5291275,0.2465210556983948,3.0,0.9868327358991116
2598,7499103,6166772,0.1607418805360794,3.0,0.9868327358991116
2599,7499103,6504577,0.20860452950000766,3.0,0.9868327358991116
2600,7499214,6239783,0.1968131959438324,2.0,0.9994498453097985
2601,7499214,6393145,0.15743571519851685,2.0,0.9994498453097985
2602,7499860,5675390,0.22693398594856265,3.0,0.9991570061322239
2603,7500182,6888552,0.28927701711654663,3.0,1.0
2604,7500182,6396505,0.16173842549324036,2.0,1.0
2605,7500182,6278434,0.2358851730823517,2.0,1.0
2606,7500182,6278434,0.2358851730823517,3.0,1.0
2607,7500182,6243070,0.2227867841720581,2.0,1.0
2608,7500183,6396505,0.16311034560203552,2.0,1.0
2609,7500183,6888552,0.2697461247444153,3.0,1.0
2610,7500183,6278434,0.22358475625514984,2.0,1.0
2611,7500183,6278434,0.22358475625514984,3.0,1.0
2612,7500183,6243070,0.2104557454586029,2.0,1.0
2613,7502135,6888552,0.1794312298297882,3.0,1.0
2614,7502135,6396505,0.2438493072986603,2.0,1.0
2615,7502135,6278434,0.2023506909608841,2.0,1.0
2616,7502135,6278434,0.2023506909608841,3.0,1.0
2617,7502135,6243070,0.2351784408092499,2.0,1.0
2618,7502143,7119760,0.1387951374053955,3.0,1.0
2619,7502526,7190380,0.25545912981033325,3.0,0.999437450248395
2620,7505018,6954193,0.18667301535606384,3.0,0.9828992249426989
2621,7505018,6624828,0.20591053366661072,2.0,0.9828992249426989
2622,7505040,7064757,0.35417526960372925,3.0,0.9821553476248859
2623,7505040,7006095,0.2777528464794159,3.0,0.9821553476248859
2624,7505041,6393145,0.18976756930351255,2.0,0.9821553476248858
2625,7505052,7184066,0.19524940848350525,3.0,0.9985367906696986
2626,7505052,7268748,0.17289163172245026,3.0,0.9985367906696986
2627,7505052,7283142,0.14229223132133484,3.0,0.9985367906696986
2628,7505052,7123277,0.2004104405641556,3.0,0.9985367906696986
2629,7505052,7221381,0.20531953871250155,3.0,0.9985367906696986
2630,7505052,7292253,0.24844646453857425,3.0,0.9985367906696986
2631,7505052,6188385,0.18101267516613007,2.0,0.9985367906696986
2632,7505053,7248268,0.5406244397163391,3.0,0.9816576727244898
2633,7505053,6396505,0.31027036905288696,2.0,0.9816576727244898
2634,7505053,6278434,0.34241440892219543,2.0,0.9816576727244898
2635,7505053,6278434,0.34241440892219543,3.0,0.9816576727244898
