root,combination,inventor,assignee,location
5282815,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5282815,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4434952,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4434952,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4434952,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4912139,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4912139,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4912139,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5305371,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5305371,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5305371,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5946396,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5946396,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5946396,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6091805,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6091805,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6091805,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5762075,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5762075,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5762075,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5635103,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5635103,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5635103,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6231068,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6231068,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6231068,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6003739,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6003739,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6003739,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4750370,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4750370,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4750370,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5102632,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5102632,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5102632,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6247465,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6247465,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6247465,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5303336,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5303336,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5303336,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4342828,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4342828,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4342828,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6237229,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6237229,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6237229,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5340206,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5340206,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5340206,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6143022,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6143022,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6143022,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5487664,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5487664,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5487664,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5348402,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5348402,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5348402,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4451379,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4451379,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4451379,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4148279,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4148279,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4148279,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6270007,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6270007,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6270007,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5387322,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5387322,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5387322,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4987968,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4987968,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4987968,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4148289,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4148289,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4148289,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4408385,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4408385,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4408385,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5153860,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5153860,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5153860,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5061703,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5061703,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5061703,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6106183,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6106183,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6106183,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6290506,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6290506,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6290506,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4916305,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4916305,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4916305,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5198935,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5198935,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5198935,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5463127,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5463127,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5463127,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5561431,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5561431,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5561431,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5842010,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5842010,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5842010,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6190173,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6190173,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6190173,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6028384,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6028384,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6028384,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5416033,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5416033,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5416033,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4224097,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4224097,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4224097,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5729379,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5729379,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5729379,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5205095,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5205095,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5205095,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5039209,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5039209,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5039209,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6218858,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6218858,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6218858,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6057069,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6057069,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6057069,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5338228,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5338228,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5338228,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4168820,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4168820,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4168820,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5985402,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5985402,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5985402,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5172347,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5172347,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5172347,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6202495,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6202495,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6202495,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4705409,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4705409,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4705409,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5549186,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5549186,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5549186,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4576386,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4576386,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4576386,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5516421,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5516421,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5516421,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5434503,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5434503,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5434503,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5045384,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5045384,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5045384,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6106248,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6106248,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6106248,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4193417,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4193417,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4193417,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6122635,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6122635,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6122635,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4557966,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4557966,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4557966,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5633172,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5633172,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5633172,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4598932,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4598932,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4598932,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4181144,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4181144,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4181144,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5199001,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5199001,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5199001,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4318361,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4318361,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4318361,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5330075,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5330075,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5330075,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4938908,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4938908,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4938908,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5704859,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5704859,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5704859,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5774493,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5774493,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5774493,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4891810,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4891810,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4891810,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4451491,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4451491,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4451491,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5637283,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5637283,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5637283,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6112423,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6112423,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6112423,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5538983,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5538983,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5538983,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4916393,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4916393,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4916393,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4336810,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4336810,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4336810,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4400304,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4400304,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4400304,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5655732,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5655732,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5655732,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6192311,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6192311,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6192311,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4596925,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4596925,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4596925,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5663934,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5663934,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5663934,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5991616,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5991616,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5991616,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4895940,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4895940,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4895940,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4969672,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4969672,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4969672,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5846219,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5846219,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5846219,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5461197,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5461197,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5461197,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4588750,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4588750,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4588750,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5190862,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5190862,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5190862,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5264590,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5264590,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5264590,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4191441,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4191441,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4191441,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4220109,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4220109,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4220109,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5594323,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5594323,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5594323,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5252307,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5252307,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5252307,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4566230,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4566230,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4566230,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6182108,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6182108,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6182108,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5788894,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5788894,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5788894,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5747936,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5747936,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5747936,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4988128,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4988128,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4988128,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4138212,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4138212,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4138212,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5676264,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5676264,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5676264,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5444840,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5444840,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5444840,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5461226,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5461226,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5461226,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4908267,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4908267,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4908267,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5043437,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5043437,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5043437,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4621552,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4621552,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4621552,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4463858,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4463858,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4463858,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5975287,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5975287,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5975287,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5389560,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5389560,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5389560,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5797113,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5797113,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5797113,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5070072,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5070072,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5070072,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4701435,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4701435,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4701435,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6061306,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6061306,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6061306,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4574466,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4574466,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4574466,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4484356,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4484356,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4484356,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5360901,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5360901,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5360901,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4236552,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4236552,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4236552,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5174538,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5174538,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5174538,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5215503,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5215503,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5215503,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5686544,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5686544,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5686544,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5313808,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5313808,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5313808,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5180691,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5180691,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5180691,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6200595,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6200595,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6200595,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5092631,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5092631,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5092631,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5766427,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5766427,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5766427,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
