inventor_id,patent_id,patent_date,num_citations,team_size,num_assignees,same_prev_assignee,same_prev_team
fl:c_ln:hsieh-125,6947023,1127192400.0,0.0,2,1,1,0
fl:c_ln:hsieh-125,6947104,1127192400.0,5.0,3,1,1,0
fl:c_ln:hsieh-125,7044625,1147755600.0,1.0,2,1,1,0
fl:c_ln:hsieh-125,7068332,1151384400.0,11.0,3,1,1,0
fl:c_ln:hsieh-125,7101069,1157432400.0,6.0,3,1,1,1
fl:c_ln:hsieh-125,7101055,1157432400.0,9.0,3,1,1,1
fl:c_ln:hsieh-125,7121694,1161061200.0,1.0,3,1,1,1
fl:c_ln:hsieh-125,7204698,1176786000.0,1.0,2,1,1,0
fl:c_ln:hsieh-125,7312573,1198562400.0,2.0,6,1,1,0
fl:c_ln:hsieh-125,7413332,1219122000.0,0.0,2,1,1,0
fl:c_ln:hsieh-125,7575357,1250571600.0,2.0,2,1,1,0
fl:c_ln:hsieh-125,8194208,1338872400.0,1.0,5,1,1,0
fl:c_ln:hsieh-125,8579487,1384236000.0,0.0,3,1,0,0
fl:c_ln:hsieh-125,8721113,1399957200.0,0.0,4,1,1,0
fl:c_ln:hsieh-431,7375734,1211259600.0,0.0,4,1,0,0
fl:c_ln:hsieh-431,7379003,1211864400.0,0.0,4,1,1,0
fl:c_ln:hsieh-431,7960547,1308027600.0,1.0,3,1,0,0
fl:c_ln:hsieh-431,8421652,1366088400.0,0.0,3,1,0,0
fl:c_ln:hsieh-431,8445565,1369112400.0,0.0,3,1,0,0
fl:c_ln:hsieh-431,8598803,1386050400.0,1.0,3,1,0,0
fl:c_ln:hsieh-431,8773414,1404795600.0,0.0,3,1,1,1
fl:c_ln:hsieh-431,8970132,1425362400.0,0.0,3,1,1,1
fl:c_ln:hsieh-431,9099044,1438664400.0,0.0,3,1,1,1
fl:c_ln:hsieh-431,9259162,1455602400.0,0.0,4,1,0,0
fl:c_ln:hsieh-431,9518217,1481608800.0,0.0,4,1,0,0
fl:c_ln:hsieh-431,9725552,1502168400.0,0.0,2,1,0,0
fl:c_ln:hsieh-431,10140908,1543298400.0,0.0,2,1,0,0
fl:c_ln:hsieh-431,10140927,1543298400.0,0.0,2,1,1,1
fl:c_ln:hsieh-431,10414852,1568696400.0,0.0,5,1,0,0
fl:c_ln:hsieh-431,10731034,1596517200.0,0.0,5,1,1,0
fl:c_ln:hsu-121,7764111,1280206800.0,3.0,3,1,0,0
fl:c_ln:hsu-121,7859325,1293516000.0,6.0,3,1,1,1
fl:c_ln:hsu-121,8214664,1341291600.0,1.0,3,1,1,0
fl:c_ln:hsu-121,8238126,1344315600.0,1.0,3,1,1,0
fl:c_ln:hsu-121,8264213,1347339600.0,1.0,3,1,1,0
fl:c_ln:hsu-121,8305057,1352181600.0,1.0,4,1,1,0
fl:c_ln:hsu-121,8570010,1383022800.0,2.0,3,1,1,0
fl:c_ln:hsu-121,8760140,1403586000.0,0.0,3,1,1,0
fl:c_ln:hsu-121,8975881,1425963600.0,1.0,4,1,1,0
fl:c_ln:hsu-121,8975871,1425963600.0,3.0,4,1,1,0
fl:c_ln:hsu-121,9459675,1475557200.0,0.0,4,1,1,0
fl:c_ln:hsu-121,10082859,1537851600.0,0.0,4,1,1,0
fl:c_ln:huang-21,8610267,1387260000.0,1.0,9,1,0,0
fl:c_ln:huang-21,8963328,1424757600.0,0.0,9,1,1,1
fl:c_ln:huang-21,9048149,1433221200.0,3.0,6,1,1,0
fl:c_ln:huang-21,9318456,1461042000.0,0.0,6,1,1,1
fl:c_ln:huang-21,9343417,1463461200.0,0.0,6,1,1,1
fl:c_ln:huang-21,9461106,1475557200.0,2.0,7,1,1,0
fl:c_ln:huang-21,9484318,1477976400.0,1.0,5,1,1,0
fl:c_ln:huang-21,9559044,1485842400.0,0.0,6,1,1,0
fl:c_ln:huang-21,9627332,1492491600.0,1.0,5,1,1,0
fl:c_ln:huang-21,9640498,1493701200.0,1.0,9,1,1,0
fl:c_ln:huang-21,9679883,1497330000.0,0.0,6,1,1,0
fl:c_ln:huang-21,9748212,1503982800.0,0.0,7,1,1,0
fl:c_ln:huang-21,9786618,1507611600.0,0.0,9,1,1,0
fl:c_ln:huang-21,9799615,1508821200.0,0.0,8,1,1,0
fl:c_ln:huang-21,9812434,1510034400.0,0.0,6,1,1,0
fl:c_ln:huang-21,9852985,1514268000.0,0.0,9,1,1,0
fl:c_ln:huang-21,9947630,1523941200.0,0.0,6,1,1,0
fl:c_ln:huang-21,9943239,1523941200.0,0.0,8,1,1,0
fl:c_ln:huang-21,10032737,1532408400.0,0.0,5,1,1,0
fl:c_ln:huang-21,10062654,1535432400.0,0.0,9,1,1,0
fl:c_ln:huang-21,10163828,1545717600.0,0.0,5,1,1,0
fl:c_ln:huang-21,10262958,1555390800.0,0.0,6,1,1,0
fl:c_ln:huang-21,10269737,1555995600.0,0.0,9,1,1,0
fl:c_ln:huang-21,10354986,1563253200.0,0.0,6,1,1,0
fl:c_ln:huang-21,10825804,1604383200.0,0.0,6,1,1,1
fl:c_ln:huang-21,10854564,1606802400.0,0.0,5,1,1,0
fl:c_ln:huang-21,10879198,1609221600.0,0.0,6,1,1,0
fl:c_ln:hwang-7,5183942,728632800.0,3.0,6,1,0,0
fl:c_ln:hwang-7,5264586,754034400.0,63.0,4,1,1,0
fl:c_ln:hwang-7,5274137,757058400.0,38.0,4,1,0,0
fl:c_ln:hwang-7,5276159,757663200.0,6.0,9,1,0,0
fl:c_ln:hwang-7,5281710,759477600.0,7.0,9,1,1,0
fl:c_ln:hwang-7,5288761,761896800.0,0.0,6,1,1,0
fl:c_ln:hwang-7,5527805,835074000.0,3.0,9,1,1,0
fl:c_ln:hwang-7,5567855,845960400.0,3.0,3,1,0,0
fl:c_ln:hwang-7,5770378,898578000.0,23.0,7,1,1,0
fl:c_ln:hwang-7,5770383,898578000.0,8.0,8,1,1,0
fl:c_ln:hwang-7,5770382,898578000.0,20.0,4,1,1,0
fl:c_ln:hwang-7,5780676,900392400.0,34.0,6,1,1,0
fl:c_ln:hwang-7,5817845,907650000.0,4.0,3,1,1,0
fl:c_ln:hwang-7,6174901,979624800.0,46.0,3,1,0,0
fl:c_ln:hwang-7,6545049,1049778000.0,11.0,11,1,0,0
fl:c_ln:hwang-7,6610883,1061874000.0,3.0,6,1,1,0
fl:c_ln:hwang-7,7601695,1255410000.0,18.0,11,1,0,0
fl:c_ln:hwang-7,7906489,1300165200.0,1.0,7,1,1,0
fl:c_ln:hwang-7,8012943,1315285200.0,7.0,4,1,1,0
fl:c_ln:hwang-7,8193339,1338872400.0,1.0,4,1,0,0
fl:c_ln:hwang-7,8343936,1357020000.0,1.0,4,1,0,0
fl:c_ln:hwang-7,8586551,1384840800.0,1.0,7,1,1,0
fl:c_ln:hwang-7,9200026,1448949600.0,6.0,11,1,0,0
fl:c_ln:jasiunas-1,6576728,1055221200.0,4.0,3,1,0,0
fl:c_ln:jasiunas-1,6583244,1056430800.0,2.0,4,1,1,0
fl:c_ln:jasiunas-1,6608154,1061269200.0,4.0,4,1,1,0
fl:c_ln:jasiunas-1,6627715,1064898000.0,0.0,5,1,1,0
fl:c_ln:jasiunas-1,6812277,1099375200.0,3.0,3,1,1,0
fl:c_ln:jasiunas-1,6933358,1124773200.0,12.0,5,1,1,0
fl:c_ln:jasiunas-1,6936669,1125378000.0,18.0,5,1,1,1
fl:c_ln:jasiunas-1,6995224,1139292000.0,4.0,4,1,1,0
fl:c_ln:jasiunas-1,7022783,1144126800.0,3.0,3,1,1,0
fl:c_ln:jasiunas-1,7091150,1155618000.0,5.0,6,1,1,0
fl:c_ln:jasiunas-1,7153805,1167112800.0,0.0,3,1,1,0
fl:c_ln:jasiunas-1,7189792,1173762000.0,3.0,4,1,1,0
fl:c_ln:jasiunas-1,7199201,1175576400.0,4.0,6,1,1,0
fl:c_ln:jasiunas-1,7321017,1200981600.0,2.0,5,1,1,0
fl:c_ln:jasiunas-1,7612147,1257228000.0,1.0,3,1,1,0
fl:c_ln:jasiunas-1,7714089,1273554000.0,0.0,5,1,1,0
fl:c_ln:jasiunas-1,7825195,1288674000.0,0.0,3,1,1,0
fl:c_ln:jasiunas-1,7868099,1294725600.0,0.0,3,1,1,1
fl:c_ln:jasiunas-1,7943712,1305608400.0,0.0,5,1,1,0
fl:c_ln:jasiunas-1,9574069,1487656800.0,1.0,4,1,0,0
fl:c_ln:jasiunas-1,9598564,1490072400.0,0.0,5,1,1,0
fl:c_ln:jasiunas-1,9815974,1510639200.0,1.0,4,1,1,0
fl:c_ln:jasiunas-1,10227421,1552366800.0,0.0,4,1,1,0
fl:c_ln:kim-663,5965292,939704400.0,13.0,2,1,0,0
fl:c_ln:kim-663,5968392,940309200.0,0.0,2,1,1,0
fl:c_ln:kim-663,5978377,941522400.0,26.0,4,1,0,0
fl:c_ln:kim-663,6237112,990507600.0,22.0,5,1,0,0
fl:c_ln:kim-663,6275504,997765200.0,4.0,5,2,0,0
fl:c_ln:kim-663,6421343,1026795600.0,15.0,8,2,1,0
fl:c_ln:kim-663,6555269,1051592400.0,6.0,3,1,0,0
fl:c_ln:kim-663,6614759,1062478800.0,5.0,3,1,0,0
fl:c_ln:kim-663,6710936,1080021600.0,0.0,2,1,0,0
fl:c_ln:kim-663,6844989,1106028000.0,11.0,3,1,1,0
fl:c_ln:kim-663,7018060,1143525600.0,6.0,3,1,1,0
fl:c_ln:kim-663,7023850,1144126800.0,1.0,3,1,0,0
fl:c_ln:kim-663,7142544,1164693600.0,6.0,4,1,1,0
fl:c_ln:kim-663,7194672,1174366800.0,2.0,4,1,1,0
fl:c_ln:kim-663,7245641,1184648400.0,9.0,5,1,1,0
fl:c_ln:kim-663,7301970,1196143200.0,18.0,4,1,1,0
fl:c_ln:kim-663,7461662,1228802400.0,4.0,1,1,0,0
fl:c_ln:kim-663,7599353,1254805200.0,6.0,3,1,0,0
fl:c_ln:kim-663,7684403,1269320400.0,10.0,4,1,1,0
fl:c_ln:kim-663,7735497,1276578000.0,3.0,1,1,0,0
fl:c_ln:kim-663,8061369,1321941600.0,2.0,1,1,0,1
fl:c_ln:kim-663,8985367,1427173200.0,1.0,3,1,0,0
fl:c_ln:kim-663,9143757,1442898000.0,0.0,6,1,0,0
fl:c_ln:kim-663,9675156,1497330000.0,0.0,3,1,0,0
fl:c_ln:kim-663,9982104,1527570000.0,0.0,6,1,0,0
fl:c_ln:kim-663,10384201,1566277200.0,0.0,13,1,1,0
fl:c_ln:kim-663,10407327,1568091600.0,0.0,9,1,1,0
fl:c_ln:kim-663,10427982,1569906000.0,0.0,10,1,1,0
fl:c_ln:kim-663,10561976,1582005600.0,0.0,7,1,1,0
fl:c_ln:kim-663,10818953,1603774800.0,0.0,7,1,1,0
fl:c_ln:knight-16,8202856,1340082000.0,0.0,10,1,0,0
fl:c_ln:knight-16,8802663,1407819600.0,0.0,4,1,1,0
fl:c_ln:knight-16,8980913,1426568400.0,2.0,4,1,0,0
fl:c_ln:knight-16,9012644,1429592400.0,2.0,5,1,1,0
fl:c_ln:knight-16,9023345,1430802000.0,0.0,3,1,0,0
fl:c_ln:knight-16,9029405,1431406800.0,0.0,6,1,0,0
fl:c_ln:knight-16,9453013,1474952400.0,0.0,4,1,0,0
fl:c_ln:knight-16,9579314,1488261600.0,0.0,6,1,1,0
fl:c_ln:knight-16,9662323,1496120400.0,1.0,7,1,1,0
fl:c_ln:knight-16,10004728,1529989200.0,0.0,6,1,1,0
fl:c_ln:knight-16,10196386,1549346400.0,0.0,6,1,1,1
fl:c_ln:knight-16,10538530,1579586400.0,0.0,8,1,0,0
fl:c_ln:lee-1120,5638785,866523600.0,12.0,1,1,0,0
fl:c_ln:lee-1120,6058901,957848400.0,40.0,1,1,0,1
fl:c_ln:lee-1120,6356130,1015912800.0,0.0,1,1,0,1
fl:c_ln:lee-1120,6574751,1054616400.0,3.0,1,1,1,1
fl:c_ln:lee-1120,6835894,1104213600.0,2.0,1,1,1,1
fl:c_ln:lee-1120,6965300,1132034400.0,3.0,1,1,1,1
fl:c_ln:lee-1120,6988158,1137477600.0,0.0,1,1,1,1
fl:c_ln:lee-1120,7016173,1142920800.0,0.0,1,1,1,1
fl:c_ln:lee-1120,7028125,1144731600.0,12.0,1,1,1,1
fl:c_ln:lee-1120,7131019,1162274400.0,13.0,1,1,1,1
fl:c_ln:lee-1120,7139861,1164088800.0,7.0,1,1,1,1
fl:c_ln:lee-1120,7165142,1168927200.0,5.0,2,1,1,0
fl:c_ln:lee-1120,7188329,1173160800.0,1.0,6,1,1,0
fl:c_ln:lee-1120,7194614,1174366800.0,1.0,1,1,1,0
fl:c_ln:lee-1120,7206874,1176786000.0,2.0,1,1,1,1
fl:c_ln:lee-1120,7209999,1177390800.0,5.0,6,1,1,0
fl:c_ln:lee-1120,7237130,1182834000.0,6.0,1,1,1,0
fl:c_ln:lee-1120,7296172,1194933600.0,9.0,3,1,1,0
fl:c_ln:lee-1120,7304841,1196748000.0,5.0,2,1,1,0
fl:c_ln:lee-1120,7302853,1196748000.0,3.0,2,1,0,0
fl:c_ln:lee-1120,7305494,1196748000.0,8.0,1,1,0,0
fl:c_ln:lee-1120,7490176,1234245600.0,4.0,1,1,1,1
fl:c_ln:lee-1120,7796628,1284440400.0,0.0,1,1,1,1
fl:c_ln:lee-1120,8250391,1345525200.0,2.0,1,1,0,1
fl:c_ln:lee-1120,8454883,1370322000.0,0.0,6,1,0,0
fl:c_ln:lee-1120,9250467,1454392800.0,0.0,2,1,0,0
fl:c_ln:lee-1120,9797160,1508821200.0,1.0,4,1,0,0
fl:c_ln:lu-173,9238318,1453183200.0,0.0,2,1,0,0
fl:c_ln:lu-173,9284985,1458018000.0,0.0,3,1,0,0
fl:c_ln:lu-173,9295180,1458622800.0,0.0,1,1,1,0
fl:c_ln:lu-173,9433126,1472533200.0,0.0,1,1,1,1
fl:c_ln:lu-173,9568019,1487052000.0,0.0,3,1,1,0
fl:c_ln:lu-173,9635781,1493096400.0,0.0,3,1,1,1
fl:c_ln:lu-173,9745990,1503982800.0,0.0,3,1,1,1
fl:c_ln:lu-173,9777734,1507006800.0,0.0,2,1,1,0
fl:c_ln:lu-173,9846461,1513663200.0,0.0,6,1,1,0
fl:c_ln:lu-173,9903415,1519711200.0,0.0,3,1,1,0
fl:c_ln:lu-173,10040001,1533618000.0,0.0,1,1,1,0
fl:c_ln:lu-173,10128034,1542088800.0,0.0,4,1,1,0
fl:c_ln:lu-173,10145628,1543903200.0,0.0,1,1,1,0
fl:c_ln:lu-173,10436223,1570510800.0,0.0,3,1,1,0
fl:c_ln:lu-173,10502226,1575957600.0,0.0,3,1,1,0
fl:c_ln:lu-173,10646797,1589259600.0,0.0,1,1,1,0
fl:c_ln:lu-173,10746179,1597726800.0,0.0,1,1,1,1
fl:c_ln:mayer-19,9157526,1444712400.0,0.0,5,1,0,0
fl:c_ln:mayer-19,9329014,1462251600.0,0.0,2,1,0,0
fl:c_ln:mayer-19,9778010,1507006800.0,0.0,2,1,1,1
fl:c_ln:mayer-19,9810524,1510034400.0,0.0,2,1,1,1
fl:c_ln:mayer-19,9939059,1523336400.0,0.0,4,1,0,0
fl:c_ln:mayer-19,10236700,1552971600.0,0.0,2,1,0,0
fl:c_ln:mayer-19,10377008,1565672400.0,0.0,2,1,0,1
fl:c_ln:mayer-19,10400478,1567486800.0,0.0,2,1,1,1
fl:c_ln:mayer-19,10529512,1578376800.0,0.0,2,1,1,1
fl:c_ln:mayer-19,10553843,1580796000.0,0.0,3,1,1,0
fl:c_ln:mayer-19,10704296,1594098000.0,0.0,2,1,1,0
fl:c_ln:mccollough-1,7801265,1285045200.0,4.0,2,1,0,0
fl:c_ln:mccollough-1,7885373,1297144800.0,1.0,3,1,1,0
fl:c_ln:mccollough-1,8280135,1349154000.0,5.0,2,1,1,0
fl:c_ln:mccollough-1,8290232,1350363600.0,4.0,3,1,1,0
fl:c_ln:mccollough-1,8699658,1397538000.0,4.0,4,1,1,0
fl:c_ln:mccollough-1,8705822,1398142800.0,2.0,2,1,1,0
fl:c_ln:mccollough-1,8897529,1416895200.0,0.0,5,1,1,0
fl:c_ln:mccollough-1,8903037,1417500000.0,0.0,4,1,1,0
fl:c_ln:mccollough-1,9036771,1432011600.0,2.0,5,1,1,0
fl:c_ln:mccollough-1,9111337,1439874000.0,1.0,3,1,1,0
fl:c_ln:mccollough-1,9173617,1446530400.0,1.0,4,1,1,0
fl:c_ln:mccollough-1,9208585,1449554400.0,5.0,5,1,1,0
fl:c_ln:mccollough-1,9235907,1452578400.0,0.0,2,1,0,0
fl:c_ln:mccollough-1,9532750,1483423200.0,3.0,3,1,0,0
fl:c_ln:mccollough-1,9754387,1504587600.0,0.0,5,1,1,0
fl:c_ln:mccollough-1,10732309,1596517200.0,0.0,3,1,1,0
fl:c_ln:monsees-1,4423585,441957600.0,21.0,2,1,0,0
fl:c_ln:monsees-1,4501109,478245600.0,34.0,1,1,1,0
fl:c_ln:monsees-1,4832537,611902800.0,7.0,2,1,0,0
fl:c_ln:monsees-1,5025612,677826000.0,3.0,1,1,0,0
fl:c_ln:monsees-1,5095683,700812000.0,7.0,6,1,0,0
fl:c_ln:monsees-1,5134765,712904400.0,2.0,3,1,0,0
fl:c_ln:monsees-1,5137209,713509200.0,7.0,8,1,0,0
fl:c_ln:monsees-1,5147491,716533200.0,14.0,2,1,0,0
fl:c_ln:monsees-1,5155972,719557200.0,1.0,1,1,1,0
fl:c_ln:monsees-1,5222931,741330000.0,1.0,6,1,0,0
fl:c_ln:monsees-1,5329686,774594000.0,25.0,4,1,0,0
fl:c_ln:monsees-1,5384947,791532000.0,3.0,3,1,1,0
fl:c_ln:monsees-1,5437594,807253200.0,4.0,4,1,0,0
fl:c_ln:monsees-1,5441199,808462800.0,0.0,3,1,1,0
fl:c_ln:monsees-1,5488815,823586400.0,25.0,4,1,0,0
fl:c_ln:monsees-1,5507388,829630800.0,8.0,3,1,0,0
fl:c_ln:monsees-1,5689931,880437600.0,4.0,3,1,0,0
fl:c_ln:monsees-1,5720156,888300000.0,2.0,3,1,1,1
fl:c_ln:monsees-1,5743374,893739600.0,23.0,1,1,0,0
fl:c_ln:monsees-1,6044959,954824400.0,8.0,1,1,0,1
fl:c_ln:monsees-1,6164432,977810400.0,13.0,1,1,1,1
fl:c_ln:niehrs-1,6844422,1106028000.0,27.0,2,1,0,0
fl:c_ln:niehrs-1,7138508,1164088800.0,7.0,2,1,0,1
fl:c_ln:niehrs-1,7947462,1306213200.0,0.0,2,1,1,0
fl:c_ln:niehrs-1,8088374,1325570400.0,16.0,3,1,0,0
fl:c_ln:niehrs-1,8227200,1343106000.0,0.0,2,1,0,0
fl:c_ln:niehrs-1,8461309,1370926800.0,0.0,2,1,1,0
fl:c_ln:niehrs-1,8536311,1379394000.0,0.0,2,1,1,1
fl:c_ln:niehrs-1,8580736,1384236000.0,0.0,3,1,1,0
fl:c_ln:niehrs-1,8921056,1419919200.0,0.0,4,1,0,0
fl:c_ln:niehrs-1,8926970,1420524000.0,0.0,3,1,0,0
fl:c_ln:niehrs-1,8951745,1423548000.0,0.0,4,1,0,0
fl:c_ln:niehrs-1,9081011,1436850000.0,0.0,4,1,1,1
fl:c_ln:niehrs-1,9226963,1451973600.0,0.0,3,1,0,0
fl:c_ln:niehrs-1,10273276,1556600400.0,0.0,3,1,1,1
fl:c_ln:niehrs-1,10538563,1579586400.0,0.0,3,1,1,1
fl:c_ln:pride-2,9509765,1480399200.0,2.0,2,1,0,0
fl:c_ln:pride-2,9813528,1510034400.0,0.0,2,1,1,1
fl:c_ln:pride-2,9942318,1523336400.0,0.0,2,1,1,1
fl:c_ln:pride-2,10142412,1543298400.0,0.0,2,1,1,1
fl:c_ln:pride-2,10353965,1563253200.0,1.0,6,1,1,0
fl:c_ln:pride-2,10506084,1575957600.0,0.0,2,1,1,0
fl:c_ln:pride-2,10545964,1580191200.0,0.0,4,1,1,0
fl:c_ln:pride-2,10585951,1583816400.0,0.0,3,1,1,0
fl:c_ln:pride-2,10592563,1584421200.0,0.0,3,1,1,1
fl:c_ln:pride-2,10599723,1585026000.0,0.0,5,1,1,0
fl:c_ln:pride-2,10599724,1585026000.0,0.0,3,1,1,0
fl:c_ln:pride-2,10642852,1588654800.0,0.0,4,1,1,0
fl:c_ln:pride-2,10726009,1595912400.0,0.0,3,1,1,0
fl:c_ln:pride-2,10776355,1600146000.0,0.0,8,1,1,0
fl:c_ln:pride-2,10778761,1600146000.0,0.0,2,1,1,0
fl:c_ln:robinson-124,5556416,842936400.0,540.0,5,1,0,0
fl:c_ln:robinson-124,6076764,961477200.0,10.0,1,1,0,0
fl:c_ln:robinson-124,6188071,982044000.0,5.0,4,1,0,0
fl:c_ln:robinson-124,6218671,987483600.0,29.0,4,1,1,0
fl:c_ln:robinson-124,6264129,995950800.0,0.0,1,1,0,0
fl:c_ln:robinson-124,6273360,997765200.0,4.0,1,1,1,1
fl:c_ln:robinson-124,7870367,1294725600.0,0.0,1,1,0,1
fl:c_ln:robinson-124,7982118,1311051600.0,3.0,3,1,0,0
fl:c_ln:robinson-124,8910771,1418709600.0,1.0,2,1,0,0
fl:c_ln:robinson-124,9392368,1468299600.0,1.0,3,1,0,0
fl:c_ln:robinson-124,9930471,1522126800.0,1.0,3,1,1,1
fl:c_ln:robinson-124,10264211,1555390800.0,0.0,5,1,1,0
fl:c_ln:robinson-124,10582331,1583215200.0,0.0,3,1,1,0
fl:c_ln:robinson-124,10624674,1587445200.0,0.0,2,1,0,0
fl:c_ln:robinson-124,10848710,1606197600.0,0.0,5,1,0,0
fl:c_ln:savarese-2,7691009,1270530000.0,13.0,7,1,0,0
fl:c_ln:savarese-2,7766766,1280811600.0,15.0,5,1,0,0
fl:c_ln:savarese-2,8002645,1314075600.0,26.0,10,1,1,0
fl:c_ln:savarese-2,8226495,1343106000.0,50.0,5,1,1,0
fl:c_ln:savarese-2,8425350,1366693200.0,1.0,8,1,0,0
fl:c_ln:savarese-2,8624738,1389074400.0,9.0,5,1,0,0
fl:c_ln:savarese-2,8758166,1403586000.0,1.0,7,1,0,0
fl:c_ln:savarese-2,9005047,1428987600.0,9.0,3,1,0,0
fl:c_ln:savarese-2,9195781,1448344800.0,7.0,5,1,1,0
fl:c_ln:savarese-2,9211455,1450159200.0,0.0,2,1,1,0
fl:c_ln:savarese-2,9452330,1474952400.0,4.0,2,1,1,1
fl:c_ln:savarese-2,9592424,1489467600.0,0.0,7,1,0,0
fl:c_ln:savarese-2,9694263,1499144400.0,0.0,2,1,0,0
fl:c_ln:savarese-2,9805231,1509426000.0,0.0,2,1,1,1
fl:c_ln:savarese-2,10078953,1537246800.0,0.0,5,1,1,0
fl:c_ln:scott-36,4817356,607669200.0,8.0,1,1,0,0
fl:c_ln:scott-36,5022210,676616400.0,7.0,1,1,0,1
fl:c_ln:scott-36,5022211,676616400.0,16.0,1,1,0,1
fl:c_ln:scott-36,5189860,731052000.0,6.0,1,1,0,1
fl:c_ln:scott-36,6596338,1058850000.0,27.0,3,1,0,0
fl:c_ln:scott-36,6821528,1101189600.0,10.0,3,1,1,1
fl:c_ln:scott-36,6832703,1103608800.0,14.0,2,1,1,0
fl:c_ln:scott-36,7939642,1305003600.0,0.0,5,1,0,0
fl:c_ln:scott-36,8343157,1357020000.0,1.0,3,1,0,0
fl:c_ln:scott-36,8747849,1402376400.0,0.0,5,1,0,0
fl:c_ln:scott-36,8846868,1412053200.0,0.0,7,1,1,0
fl:c_ln:scott-36,8962032,1424757600.0,0.0,5,1,0,0
fl:c_ln:scott-36,9321838,1461646800.0,0.0,7,1,0,0
fl:c_ln:tsai-70,6441561,1030424400.0,2.0,1,1,0,0
fl:c_ln:tsai-70,6756742,1088485200.0,1.0,2,1,1,0
fl:c_ln:tsai-70,6816133,1099980000.0,2.0,1,1,1,0
fl:c_ln:tsai-70,6815890,1099980000.0,5.0,2,1,1,0
fl:c_ln:tsai-70,6969949,1133244000.0,0.0,3,1,1,0
fl:c_ln:tsai-70,7019716,1143525600.0,1.0,2,1,1,0
fl:c_ln:tsai-70,7157846,1167717600.0,0.0,2,1,1,0
fl:c_ln:tsai-70,7262748,1188277200.0,0.0,2,1,1,0
fl:c_ln:tsai-70,7532186,1242104400.0,8.0,2,1,1,0
fl:c_ln:tsai-70,7548249,1245128400.0,0.0,5,1,1,0
fl:c_ln:tsai-70,7561224,1247547600.0,1.0,3,1,1,0
fl:c_ln:tsai-70,7742030,1277182800.0,4.0,2,1,1,0
fl:c_ln:tsai-70,8139010,1332219600.0,1.0,2,1,1,0
fl:c_ln:tsai-70,8232945,1343710800.0,0.0,2,1,1,1
fl:c_ln:tsai-70,8866712,1413867600.0,0.0,2,1,1,0
fl:c_ln:tsai-70,8884859,1415685600.0,0.0,2,1,1,1
fl:c_ln:vrouwenvelder-1,7145045,1165298400.0,30.0,3,1,0,0
fl:c_ln:vrouwenvelder-1,7342141,1205211600.0,0.0,2,1,1,0
fl:c_ln:vrouwenvelder-1,7718820,1274158800.0,0.0,4,1,1,0
fl:c_ln:vrouwenvelder-1,7732629,1275973200.0,1.0,4,1,1,0
fl:c_ln:vrouwenvelder-1,7732630,1275973200.0,1.0,4,1,1,0
fl:c_ln:vrouwenvelder-1,8530606,1378789200.0,0.0,3,1,1,0
fl:c_ln:vrouwenvelder-1,8618322,1388469600.0,0.0,2,1,1,0
fl:c_ln:vrouwenvelder-1,8779180,1405400400.0,0.0,3,1,1,0
fl:c_ln:vrouwenvelder-1,8975432,1425963600.0,0.0,4,1,1,0
fl:c_ln:vrouwenvelder-1,9096514,1438664400.0,0.0,3,1,1,0
fl:c_ln:weber-1,6215165,986878800.0,4.0,10,1,0,0
fl:c_ln:weber-1,6410359,1024981200.0,6.0,10,1,1,1
fl:c_ln:weber-1,6800887,1096952400.0,11.0,6,1,1,0
fl:c_ln:weber-1,6838329,1104818400.0,4.0,7,1,1,0
fl:c_ln:weber-1,7129533,1162274400.0,2.0,7,1,1,1
fl:c_ln:weber-1,7187057,1173160800.0,6.0,6,1,1,0
fl:c_ln:weber-1,7226824,1181019600.0,8.0,6,1,1,1
fl:c_ln:weber-1,7226843,1181019600.0,122.0,4,1,1,0
fl:c_ln:weber-1,7566605,1248757200.0,12.0,5,1,1,0
fl:c_ln:weber-1,7851291,1292306400.0,3.0,5,1,1,1
fl:c_ln:weber-1,8193049,1338872400.0,11.0,5,1,1,0
fl:c_ln:weber-1,8716806,1399352400.0,0.0,5,1,1,1
fl:c_ln:weber-1,8779477,1405400400.0,4.0,5,1,1,0
fl:c_ln:weber-1,9076814,1436245200.0,0.0,5,1,1,1
fl:c_ln:weber-1,9231076,1451973600.0,0.0,5,1,1,1
fl:c_ln:weber-1,9583487,1488261600.0,1.0,6,1,1,0
fl:c_ln:weber-1,9660078,1495515600.0,0.0,5,1,1,0
fl:c_ln:weber-1,10084087,1537851600.0,0.0,5,1,1,1
fl:c_ln:weber-1,10304946,1559019600.0,0.0,7,1,1,0
fl:c_ln:weber-1,10411090,1568091600.0,0.0,3,1,1,0
fl:c_ln:weber-1,10483385,1574143200.0,0.0,6,1,1,0
fl:c_ln:weber-1,10497781,1575352800.0,0.0,4,1,1,0
fl:c_ln:weber-1,10600810,1585026000.0,0.0,5,1,1,0
fl:c_ln:weber-1,10840366,1605592800.0,0.0,6,1,1,0
fl:c_ln:weber-1,10847653,1606197600.0,0.0,6,1,1,0
fl:c_ln:weber-1,10847635,1606197600.0,0.0,7,1,1,0
fl:c_ln:woods-15,4496218,475826400.0,1.0,1,1,0,0
fl:c_ln:woods-15,4520973,486709200.0,17.0,2,1,1,0
fl:c_ln:woods-15,7180367,1171951200.0,2.0,2,1,0,0
fl:c_ln:woods-15,7342468,1205211600.0,2.0,2,1,1,0
